,year,ABW,AFG,AGO,ALB,AND,ARE,ARG,ARM,ASM,ATG,AUS,AUT,AZE,BDI,BEL,BEN,BFA,BGD,BGR,BHR,BHS,BIH,BLR,BLZ,BMU,BOL,BRA,BRB,BRN,BTN,BWA,CAF,CAN,CHE,CHI,CHL,CHN,CIV,CMR,COD,COG,COL,COM,CPV,CRI,CUB,CYM,CYP,CZE,DEU,DJI,DMA,DNK,DOM,DZA,ECU,EGY,ERI,ESP,EST,ETH,FIN,FJI,FRA,FRO,FSM,GAB,GBR,GEO,GHA,GIN,GMB,GNB,GNQ,GRC,GRD,GRL,GTM,GUM,GUY,HKG,HND,HRV,HTI,HUN,IDN,IMN,IND,IRL,IRN,IRQ,ISL,ISR,ITA,JAM,JOR,JPN,KAZ,KEN,KGZ,KHM,KIR,KNA,KOR,KWT,LAO,LBN,LBR,LBY,LCA,LIE,LKA,LSO,LTU,LUX,LVA,MAC,MAR,MCO,MDA,MDG,MDV,MEX,MHL,MKD,MLI,MLT,MMR,MNE,MNG,MNP,MOZ,MRT,MUS,MWI,MYS,NAM,NCL,NER,NGA,NIC,NLD,NOR,NPL,NRU,NZL,OMN,PAK,PAN,PER,PHL,PLW,PNG,POL,PRI,PRT,PRY,PSE,PYF,QAT,ROU,RUS,RWA,SAU,SDN,SEN,SGP,SLB,SLE,SLV,SMR,SOM,SRB,SSD,STP,SUR,SVK,SVN,SWE,SWZ,SYC,SYR,TCD,TGO,THA,TJK,TKM,TLS,TON,TTO,TUN,TUR,TUV,TZA,UGA,UKR,URY,USA,UZB,VCT,VEN,VIR,VNM,VUT,WSM,XKX,YEM,ZAF,ZMB,ZWE
21,1981,,266.49304180870496,,,10372.232834745,44012.333067279,2756.39698132362,,,2023.39994991844,11844.632538907901,9385.24901832146,,229.45818667304403,10679.663892360699,337.978194739187,254.23078067511102,241.87036921667197,2234.81481573125,9269.26961652991,6622.685658043791,,,1307.21168832929,13425.976966394199,1031.5161614431802,2124.96298887959,,21821.7949850132,348.23645207399,1034.1532180269,296.064594731609,12297.7856877506,17153.401316312702,,3016.8234654262396,197.07147449910198,973.2840497070401,859.656880877292,463.68593641802397,1052.16529154476,1282.36461835045,359.79136813621903,478.28243496183404,1069.13983506768,2038.6300959303,,4033.2404777290203,,10170.4462754224,,878.5209753700631,12081.789537398401,1222.66148528726,2223.69734407236,2665.31224963865,517.629662268238,,5356.57783180787,,202.791937550603,10934.5680935815,1898.59488932518,11110.559767807199,,,5166.3139232309,9599.30622221965,,379.797777774124,,349.793089319413,189.97009196602298,136.010571035986,5380.26768284354,1276.9059524569,8544.05832861263,1152.8178040331698,,729.606958833535,5991.320261419721,743.355151072862,,,,603.0879337811609,,267.711010277569,5993.32297310676,2498.88706142888,2735.54850760637,15260.8281030315,6463.27142426339,7597.68879854386,1355.60814420765,1781.52840107388,10331.7414650555,,405.550967156378,,,687.971663578508,1838.84114475607,1870.3387342264602,17364.3994774933,,,432.456463900083,,1404.50282715781,19511.0849054699,289.12008838405,323.131104784611,,14324.891971095702,,,860.468325848711,44366.2945632425,,400.705603052457,273.165931336459,3522.6833091745293,972.6272222744801,,212.73260992499198,3898.24303743905,,,1332.64056303091,,291.52539168076,473.73277600301805,1170.05342041811,195.602085405443,1769.1269388839899,2184.33506811225,6817.83252877901,352.188725640645,809.147172269606,,11373.4126872705,15512.5067043575,149.228265747525,,7813.88754336067,5947.23698560618,348.22390754881104,2577.6179441429604,1216.7530138770699,731.7250081358451,,735.0569773238029,,4920.72293674859,3246.29461923831,1595.47211098589,,8192.1933551053,34904.183714844105,,,264.732669084992,17777.3533839748,503.817753025635,552.449456616391,5595.239934873221,785.449709698703,323.582246628607,738.3311380162751,,,,,,2446.98272896167,,,15366.6685913567,919.9497076626469,2419.03441901133,1677.12624436936,190.218176418545,342.223916877322,720.8917651862849,,,,666.024775344493,6341.70358089143,1287.7742798569197,1579.07570884439,,,103.42446900897,,3764.29302451259,13993.166743656999,,1006.97931085881,4781.63308229497,8230.098244419301,,832.740811203243,,,,2935.50033949534,635.466977431788,1077.9653495588
22,1982,,,,,9610.26630831575,39193.7409726279,2907.75762701156,,,2268.78997758801,12778.662566817,9410.34722457985,,233.817671036511,9393.87669193076,322.77769945337,245.09470243903,215.393257600295,2169.00401089683,9446.158001946009,7165.1344909771915,,,1183.1683168316802,14166.171292539098,958.687903850696,2218.89051545923,,20687.399753787,345.51521642049596,943.319668237297,309.367732572567,12439.7478409307,17478.6557926331,,2180.29018364731,203.33491950346402,836.655686474081,799.569994926704,492.531709324983,1107.34220133795,1342.4681242261302,327.545075646727,473.05030053618106,1033.89431208702,2111.0523979496397,,4122.7844989430105,,9876.22823170597,,958.518715602658,11804.433192865501,1310.12273763658,2197.1105001792303,2374.59740860885,551.801963752369,,5145.69438355757,,207.547986283695,10945.277340660501,1786.9186139668802,10505.7354723033,,,4717.98168421565,9146.077357018521,,351.319389234716,,333.304786966904,198.787072995383,152.415886660034,5579.23477158982,1347.4513389327901,7813.69066733532,1138.75974075938,,616.963158851373,6133.78407860515,742.4583771985119,,,,621.295691522649,,271.33359614751,6168.016379494089,3007.1331583447304,2950.15918295883,13823.6732152192,6903.01602906691,7531.59762752249,1473.40111242106,1828.5480572026001,9539.08030996538,,366.27495068477305,,,665.989266783779,1973.2801881906198,1977.64163551842,14277.6271311316,,,425.19536383099097,,1508.4437988015302,19690.3764464683,307.612346565627,253.20204409005902,,13034.811660078401,,4499.887070672949,835.1401895449941,41385.3559144016,,381.86580132223503,282.041914530386,2392.76570507299,1047.64476447645,,180.538188870041,3788.05063240646,,,1435.7670965977,,291.08721278743303,461.635180283833,1091.09971392809,181.98981440704102,1852.3309806512802,2014.53815377102,6208.782634161071,318.015563663651,663.424978822903,,10931.3384172139,15224.8939100982,153.482003631569,,7656.47573238963,5855.86779409177,368.214452845072,2782.1610015025203,1195.75439882726,741.787134164917,,677.6681297782579,,5115.00851423346,3080.2526949024605,1505.15977193401,,7996.0136407747905,27385.7705745062,,,256.360009529794,13870.194419323101,449.11227418012703,525.278118962421,6075.59531829505,764.508899078472,367.43695846177695,719.295493596743,,,,,,2513.9273470464104,,,13545.2591192277,840.965058098354,2296.3077292860503,1699.5328053309,176.953340534302,281.863916194222,742.675258474351,,,,662.548020101222,7264.26624998922,1207.81825876363,1402.40808084896,,,163.435092663007,,3106.9485454203805,14438.9762759859,,1113.0600092480302,4730.0373844614505,8320.34216732622,,808.2072211187669,770.135585848528,,,2639.52181213358,633.5176231218061,1105.95880146126
23,1983,,,,,8022.654781281609,34159.0373526707,3530.1317831416795,,,2542.5272702175,11528.168100448798,9537.40743056414,,243.42380663973302,8893.58613003995,271.129240225224,217.994750842831,199.336645408325,1852.81343442802,9421.2856547764,7694.93798487479,,,1212.92243713981,15902.020382621102,909.847761010222,1565.2978321106198,,18123.8598938959,374.758548986548,1052.73203915597,264.19724359409696,13377.8956545368,17341.994875673,,1725.44187939724,225.431928890812,724.94226948022,781.5619271816311,387.49377568898694,1043.8536852947,1304.60134567566,331.808995114209,456.46290764613406,1535.35190786617,2227.9056248645898,,4091.0484976266603,,9827.022409325291,,1069.28607069081,11857.902120703799,1387.32075412194,2298.8838054902803,1993.03494049632,591.188822087508,,4466.33626393781,,223.78720692575,10505.8336621689,1638.63732716486,10005.151671686,,1320.06247056199,4309.0466502057,8691.51881306514,,341.087216627111,,317.04473391439603,191.517443629232,141.322702751061,5019.87865266132,1373.16826124452,7988.170958612,1153.2376795992402,,628.197688848721,5595.235138638461,763.2680648586861,,,,546.03980329197,,288.307169709419,5922.3258693183,3582.6515526256103,2738.1373523385896,11767.093073383101,7571.11802723005,7806.739007193521,1591.8319228468201,1844.5971655582998,10333.3400773457,,327.817644908942,,,612.5799416823901,2000.3874167054103,2180.49484423721,13203.171317732,,,391.54053595230596,,1606.88266072819,19579.0812574857,328.605478861338,274.169466995148,,12810.218833589799,,4296.93277135415,748.866787113193,38887.7658307479,,369.47287142457805,327.91505383453097,2006.3859427473199,1196.52069242233,,172.03203350180198,3527.0400001399394,,,1495.0157487282502,,255.688498127679,471.37443434550903,1093.0090792864698,183.624246034104,2047.88263557345,2134.99539170171,5540.23497276739,276.129989412375,446.143341062772,,10544.0458965616,14927.517476633899,153.19334306835,,7598.10661789417,5828.05023506281,332.47595685201696,2791.67115548562,929.539999230009,645.460292643596,,712.99100524585,,5217.72272856039,2735.76031464893,1511.1786948804402,,8066.36729237317,20898.2913467224,,,260.801691106445,10980.3999588861,386.786467320766,454.749851170371,6629.94253910365,707.86421439231,275.74756622085397,731.570782884611,,,,,,2418.83383520394,,,12430.4589306522,843.5656607240919,2280.45155063294,1769.74095251638,172.37515069209,253.035812324361,797.885216296889,,,,649.049458954123,6818.225728828921,1204.86443001775,1310.25698780723,,,163.108054681508,,1715.93904346543,15561.4263961128,,1187.12939226805,4726.40190641475,9137.20221628732,,886.315220346407,706.2760353001499,,,2762.51982011911,493.182086737721,967.1758497128329
24,1984,,,,662.520052309054,7728.90669456943,31709.2543340905,2643.36939813156,,,2946.2403938049,12448.7837250425,8991.06507601017,,215.94418627534301,8502.53859675867,252.86978504478802,193.84324028470903,208.53463508422698,1963.5726761827398,9590.68309906509,8873.76910201509,,,1315.27250275964,17469.8255675877,1013.8009374050699,1573.9671393322,,17332.9747852594,373.060458426305,1077.74254034304,248.585187822368,13826.6499923594,16499.1469305493,,1637.1673111056,250.71396904698798,696.275230959464,800.826135076024,269.82594331785197,1060.6582976363302,1260.3957938691499,311.14443303839903,426.69794805191594,1727.17555270969,2399.8444661675103,,4258.74358947914,,9277.932299307,,1210.67937083999,11562.913486507,1626.43196046585,2452.66463175613,1916.70358595548,627.041759870318,,4477.79372409881,,204.872166216525,10841.5671289286,1681.9740159200303,9432.292356815391,,,4407.28435350786,8179.19444064991,,358.396818999736,,252.942219600444,157.923554068703,148.840574311178,4852.565728473301,1478.41095801762,7198.70224749384,1177.4364510698101,,564.526418035623,6208.2261593719895,798.8183553487739,,,,559.2253062382331,,273.901826607982,5698.8441853822,3568.5051264016206,3077.9984720850603,12057.1728383436,7008.5266850076405,7714.18520445985,1027.9867651757002,1786.3113207764802,10912.8632505936,,326.936462550842,,,657.152244033346,2267.4243260142002,2390.67315173803,13103.5544480273,489.948727063378,,392.979770634745,,1748.74696337241,18607.8766208979,378.86746666017,231.00520328642398,,12554.417184148799,,4751.15776392207,667.3331805736,36381.6973993699,,300.53409056993803,598.533755113558,2317.6399466612197,1234.75834906047,,160.252842777987,3332.8853568225604,,,1121.66416366931,,262.659868911038,422.438546945358,1032.31273085625,175.177145907732,2234.35647718393,1764.4771918225601,5249.0536002064,217.435792994786,349.71295634926696,,9849.8219674462,14989.4857665906,157.898646621681,,6713.599457112359,6164.1452776877895,349.122398142921,2848.9501748288,921.468240056225,594.02557630132,,690.9848220623151,,5730.117008902011,2522.9958442370103,1139.99582070349,,8092.862528338771,19634.7859137392,,,269.880708264061,9581.51175856352,441.418959916582,430.178897688106,7223.39828739739,962.307280629833,293.953659267479,753.660447229739,,,,,,2350.40526573465,,,12914.330681957199,727.195812584056,2338.07565220211,1700.47601855225,185.52587830692502,228.692598555737,817.8274614852969,,,,684.643917877555,6712.05061312313,1158.10328172717,1246.82584156637,,,255.08166986521098,,1620.72061409771,17134.2860171738,,1301.5461433170801,3288.34605430893,9795.22862823062,,1066.5798317963902,685.578086352709,,,2667.60496576931,406.520251773796,761.4453869754901
25,1985,,,630.0749849618489,662.914792567128,7774.3938290347805,29189.1677892304,2909.51661013406,,,3452.52251190745,11452.6568883783,9172.096768809759,,244.568937520968,8797.65967886135,244.41099885846901,200.8944225118,239.03922046371102,1914.55064658793,8706.72508434699,9888.48934964442,,,1268.18294819944,18269.535519701898,865.690110635248,1643.1965026761,,15694.5399936988,368.63358724301804,937.474461782565,328.31191977762995,14060.4617782265,16655.3373919475,,1453.31620561991,294.45884850496003,682.57378137016,810.7666622836571,240.77017810602402,1015.5573870384801,1125.2019352182,322.203141173112,437.136485064101,1756.85681822252,2273.18414947214,,4488.287002594529,,9393.89169050237,801.172727261608,1338.69050941957,12253.0955451375,777.424081020985,2567.4959045601604,1895.7698873701397,690.9584867891659,,4686.89106924257,,232.371587736206,11405.933650603502,1603.5867144983802,9775.339434530591,,,4023.58163245052,8652.21654247593,,354.219989841861,,308.326847423161,159.927530602807,173.082354914913,4813.71117991069,1678.8625752651901,7760.828404482951,1179.8035556727198,,588.61340942847,6542.93153674313,850.114290679528,,,,550.322773379703,,293.488647100331,6018.935084951329,3805.94309129286,3099.8815254079,12462.0987946529,6495.060591444929,7964.32863738739,898.053974028454,1724.39746549814,11599.7383673638,,312.196025352328,,,501.931915757358,2524.3853093090197,2457.32799701385,12330.473642146599,641.738631479383,,388.26670254566,,1908.5335948994602,19410.7567070432,369.50162857539596,182.46730898545601,,12921.9584210817,,4756.40936486794,659.833501846024,37553.357951155696,,283.985803389459,670.517512813769,2384.58402748349,1144.67951895234,,177.759916329217,3322.4212829916996,,,1137.69035387727,,343.19945663592097,385.99789428317,1058.9048348987199,156.889658140678,2000.14597755726,1407.10093735624,5534.631412905,208.29914100066102,345.327564252475,,9799.443037627729,15753.5527652129,156.656353049217,,7600.72276966242,6677.38058166638,337.726018974316,2947.59061063158,846.70576993303,565.763467302315,,638.617101676429,,6008.05448623038,2705.45921651878,807.836239025131,,8602.71899556638,16582.0843860072,,,280.32611834723303,7877.544967471279,547.36976568431,456.795607772211,6995.101303187929,857.850824613394,225.524206452299,771.827103126409,,,,,,2350.7954881955498,,,13474.1613455755,512.0161263654879,2588.55280378316,1540.43679136689,202.8994615563,234.35632611108502,747.494132268818,,,,639.241570939483,6299.20743832835,1148.6381003945,1368.4029056811698,,,240.30563893253102,,1571.10305938418,18269.4221684235,,1394.00732892123,3309.09021192279,9829.29734021437,230.87358850916402,951.32938629179,597.210371637781,,,2051.82768817254,327.99259958088,651.03965800567
26,1986,,,612.0748403846289,719.1572957039141,10361.8159820255,23056.1045271808,3595.08589823166,,,4220.96162054598,11379.5233690545,13083.0726978243,,248.21013392689702,12235.184137448201,303.348897858296,256.762318808596,227.42302556881302,2260.4272811545,7041.56947006168,10339.5210156776,,,1343.70871862616,20450.6645289464,624.715420030979,1936.0163352669897,,10211.5962849234,416.96840600016503,1135.1674439932,416.118841869447,14403.8287021822,23751.4495170998,,1525.42668545385,281.928120911563,862.341992471787,1024.38765588566,263.814560370345,845.168801150361,1103.33870640485,444.246948530796,595.444505172076,1955.7025543542102,2382.60890509978,,5642.631476351021,,13410.897100370701,,1534.7356942701,17201.0828270017,923.8902900100211,2740.65472375228,1651.4935003182502,695.250138829034,,6495.81199668535,,233.81838039286598,14962.255360391398,1795.60532744379,13557.147215071298,,1275.86755810252,3990.0708812020293,10611.112210096,,437.078241269532,367.62438377323303,242.171762686761,141.299202444022,203.198191485906,5656.505356068101,1873.2164856107602,11271.3214290252,857.009466966543,,660.141537394267,7435.03069759422,863.5745136568801,,,,505.51178317617104,,307.39534603608297,8121.8863032352,4244.98512986471,2957.24051374394,16539.9802767332,7928.2466143725405,11277.691675381298,1166.3390140245801,2125.7862052933897,17079.5957115885,,355.231344690863,,,489.72132081757997,3004.34705756432,2803.36876362782,9750.9029674495,468.324170562282,,381.938321389497,,2252.308785667,28315.839543759,390.25914511520597,212.59495940132197,,18789.6570759228,,5132.276542927651,838.433571100866,52174.84205908191,,314.746051107065,722.673996354079,1639.85088208692,1392.62262461447,,232.825303733102,4194.65393924832,,,1465.44840238377,,402.565450484003,441.15991222347196,1428.5329211312699,155.227210949597,1728.5435586712601,1522.0896655976599,7634.334400231591,267.551706335036,241.457247860573,,13607.9271903286,18883.265802711998,166.701470789842,,9427.71661621047,4691.19435000266,334.847550219009,2996.5230140167305,762.3544750046901,535.235835134509,,679.705945117779,,6455.18446107614,3862.3286256521,910.516769224122,,12780.8675124146,12698.2045941253,,,303.49728595797,6270.231993838161,676.124678285726,626.646841060942,6793.544936931489,755.771701319757,125.287980697562,756.0044682811571,,,,,,2364.2292904393303,,,17727.4953335175,611.7138444835,3165.94503805239,1208.00442501817,203.667180093975,315.370222311593,813.2003614969541,,,,724.370445748295,4049.1874458485704,1200.8560624541099,1510.67808891642,,,258.881961503623,,1939.96670065155,19115.05290818,,1528.9897780059198,3272.0424104029603,10269.5305527459,421.658690045842,892.16161371123,628.59824053988,,,2380.60094329887,231.77080562067403,692.6673020502541
27,1987,,,595.857754388612,699.384292086697,12616.167565929,23312.9295261613,3546.7188201556396,,,4969.78188299583,11643.9471829433,16392.769566581297,,226.849715785079,15216.8710172156,344.503070791789,291.131963880905,247.072311975068,3132.3013603624604,7555.066809448001,11150.690036278798,,,1586.4502065167499,22411.795674946803,672.565591042796,2081.66526186895,,11591.7862731429,505.92273094056503,1554.4199323613097,435.893091847392,16245.451679150601,29558.8954776765,,1767.12334856395,251.811956961329,915.4240174510691,1150.1642001160199,242.996145982548,1021.6116024836999,1125.2611488434402,521.5228938028131,724.094307482961,2033.6712593907102,2455.20916432815,,6690.57797489323,,16614.4101036952,761.470312414935,1745.8635919324,21340.7140617334,861.391143616501,2790.47391888994,1467.30246214325,763.346763744019,,8217.23425682112,,242.045160107665,18580.658647925502,1632.07342405604,16324.3935591631,,1296.37858253721,3742.65653661508,13118.586534629,,376.431800360644,379.363468588292,274.368393253301,184.223431763213,239.24220211811698,6564.88450260813,2163.509313298,14554.3875384826,820.038346551519,,468.104341006904,9071.33260211718,914.284268982105,,,,470.766753092155,,337.063996177959,9593.388327591609,2617.51146126653,3475.09666075199,22636.486898804702,9372.035790741109,14187.7742454154,1381.50572157194,2159.77569537078,20593.5236361555,,377.41846260219705,,,499.67645845216,3402.71407292761,3510.9900197743395,11512.054437398101,278.41939086701,,443.993513532263,,2442.1066288139,37869.3384518914,401.380898337015,264.035014128367,,23234.566578981,,6297.12747533448,918.6288625939529,63043.178227634504,,240.955452416283,695.481481642856,1742.3398983301502,1494.1522548810299,,259.133915845779,5083.6691392063,,,1485.5396261230899,,180.79582472016102,486.280733071549,1822.97796424769,145.699578535303,1947.4423711617103,1854.31260339751,9271.7354036501,304.890162962836,273.470581548891,,16496.2959945287,22505.8977117052,169.170456152919,,12331.2949171624,4822.1227800164,339.08484122351297,2945.076589548,1012.2526867910699,579.201111406751,,786.413877601187,,6980.49014338219,4804.33887518081,972.43047633252,,13750.7388396285,12895.8085559268,1673.8383638999499,,320.46821803745,5899.61909807868,840.912731499881,731.184241114867,7531.2501963779405,831.7778856305999,173.820399171488,783.1954479418499,,,,,,2553.9939633106897,,,21485.2938691812,761.875866428003,3638.98801122923,999.591906745427,215.12724382027199,359.548176790047,936.458722373585,,684.220884443031,,865.264594154711,4014.04711978175,1260.52406333065,1705.8961203823499,,,399.448706036583,1249.44327760578,2415.5987576255397,20100.8588916542,,1658.04779811919,2459.2851565349,11375.507319055301,573.847285071793,961.1323787229719,693.810652060851,,,3048.9416662987,307.337021482108,725.385754420693
28,1988,,,580.5550248714969,676.566732520011,14304.356964578501,21907.5979773605,3969.3274116628204,,,5944.67089296938,14283.3844458253,17578.6189397397,,210.750095890205,16478.831592157,346.736037681422,313.061891095721,263.222790451094,2511.3930625948897,7958.67949196537,11381.8215599869,,,1758.9427352146,24253.175518878397,697.370560078149,2294.40169466025,,11006.8705102008,548.754397258959,2031.41821983752,449.782937825329,18864.262918098302,31743.652912268197,,2032.9595572707299,283.537695240524,897.6660597698219,1132.4777016999199,273.12468774618696,957.249325214084,1189.1406780943,534.784386157272,801.7330620077271,2059.31125484389,2645.49087034383,,7645.62976711711,,17863.4378971386,748.1952491985339,2003.9400444184303,22527.0471030545,778.5121223168761,2402.82562714757,1340.14279568803,642.46326737744,,9676.76925240962,,242.787327748671,22056.7017537988,1535.41406263405,17696.5111500917,,1355.1254604927099,4253.66836652984,15987.168077568798,,375.18122447695,429.225276743141,316.319466496414,170.291983070093,249.88358518944,7598.02805334994,2410.28653829739,16398.0110939363,886.800827182973,,551.196087546671,10609.745639454499,849.033311605845,,,,512.892270654393,,350.672739059255,10728.7037098458,2318.5384545863,3753.5299108920703,24651.5893337552,11273.9234360498,15692.7262341463,1599.43862714211,1929.85872390834,24880.2148615361,,382.022405250168,,,621.900882744431,4037.95017274687,4686.1373251041205,10148.9160790612,148.984407685973,1241.68428883939,479.564359911135,,2744.94749667928,41351.0471976353,413.357034521042,303.425601400866,,26108.343963606898,,7071.973495391229,1063.760775125,68434.22839345339,,223.011276381529,803.346967910565,2231.18328670465,1604.2484624288,,265.140307996911,5814.36477130523,,,1533.4450392095098,,161.012354547305,497.85570034596196,2054.6437467088,159.770133411116,2071.45487960458,1924.0621178219396,12665.6632283397,302.424360846458,257.29230622163897,,17518.0287566478,24207.281468963,195.09201711973202,,13758.959454169399,4997.39938404701,379.135790044859,2492.07909422288,738.37809550114,643.815250854906,,891.543845608053,,7595.444656118291,5624.25057998869,1022.10506659015,,14164.125423636202,13605.832960713798,1769.88993114409,,340.744364761359,5823.47582522244,625.7902214363401,701.346375189984,8902.41233662261,1053.29556728782,254.05442096029597,818.4902037200369,,,,,,2966.0876208190803,,,24188.7659448854,864.528111872648,4128.11823186216,902.549558305345,265.491994466541,384.945617949711,1123.0118143356099,,861.784133761428,,1126.6573079039301,3732.1588501792,1282.64567498279,1745.3669388251699,,219.371819521389,400.24094965198,1449.96249883861,2676.1976262451603,21483.2330602579,,1884.1208953189898,3089.4025946905103,11932.404152468502,389.25691753091303,1065.86528578291,824.031974873563,,,3289.67872915407,488.628852178154,813.675382136047
29,1989,,,847.76672420739,723.409610237851,15166.437850753999,23612.745196968397,2375.3391027255498,,,6585.84024161042,17838.363120442802,17468.9461918554,,210.96952029223598,16613.516652258,311.678303860821,304.853438781463,277.817839072227,2477.0208179595998,8030.85457978182,12158.078848833999,,,1979.3534602575896,25517.9217212488,701.464614137124,2901.2854492707397,,11869.9872742083,520.407819405062,2301.98972614518,429.541554070717,20638.290048695802,30401.892481051298,,2294.34599225757,310.8819124049,824.158319419679,979.590101102184,269.587446203217,1006.1410411875099,1175.9326102282598,497.29047192193497,797.9155123996601,2274.43006871913,2576.97472685121,,8038.91424224167,,17697.163513569398,725.7425320694679,2152.8603081619603,21901.0575177777,949.4040240181939,2202.55809013399,1392.23251839129,707.9248097196879,,10652.957971473,,247.026547505041,23983.8457535829,1632.13829134345,17704.9589834678,,1436.9068242446099,4517.92797651783,16239.2821960944,,368.962397019822,421.44793698128797,322.446305226117,215.618314696146,213.13179322921397,7846.678164014449,2759.6819377678103,16813.683949148202,929.314058536822,,509.316368216132,12097.7751586818,740.2050067010609,,,,564.232203716016,,342.723898135939,11189.2006209739,2199.75741906322,3852.1497578704707,22617.4916621031,11040.6007062453,16332.609487276399,1829.51923763472,1243.27434754375,24792.1932320318,,365.974753542905,,,580.295253332133,4530.8620820958,5736.9038072645,11594.1374194245,172.541426822536,1015.46499678138,368.89081760711196,,3056.26902167695,39426.9340981611,408.356313601458,314.338815125946,,27556.363588583197,,8060.218227563491,1068.32571441505,68576.5847162541,,221.68203301342098,875.068206699548,2664.0699459641896,1588.9902649845,,262.568597727059,6040.609862259449,,,1670.69286990053,,177.199729213506,496.717863865616,2084.2578051925198,174.85135883783698,2215.3645002847898,1873.1371210799698,13092.2647265506,280.54685464470003,260.986996793641,251.516649754496,17175.6453683691,24281.096140537702,192.703717458199,,13312.385585811298,5382.7170687906,384.08642904540494,2446.16318060286,1052.91345158084,704.9820782252131,,843.260091531817,,8033.0894413304195,6056.97717731407,1120.87484802752,,13572.3777212343,14047.0523911752,1817.90210089083,3428.76201759713,333.288885921725,6051.33270840761,605.52976457542,670.3961343956021,10380.2802763309,1095.74105073384,219.550873642805,843.0897331497861,,,,,,1358.02469135802,,,25300.3951164701,836.9526790095821,4407.20093968288,815.6485163614431,248.55494696792098,367.01377281998396,1294.9321650239,,838.5665772184101,,1120.25677070331,3562.1072288694104,1254.7709027122698,2021.86143735917,,184.339684180289,313.216953370151,1597.5346435231602,2731.95053003397,22922.4370895271,,2005.38829330245,2172.4310276180604,13300.5416810998,94.2712685942156,1011.432843413,758.581030106809,,,3508.4261603272603,511.739945639747,836.787601968788
30,1990,,,823.792184336632,639.463899289892,18878.5059692988,27256.2909428352,4318.77469950773,637.8557411616299,,6889.004948933579,18249.2884923718,21680.9896863626,1237.324491677,209.05161516119702,20710.6443430806,393.68621442353106,351.97932285253603,297.567994452545,2366.52982128614,8528.98333446095,12350.9768428937,,2124.8405142801103,2202.32255587784,26841.5197383946,709.948861243428,3093.03747863815,7770.81525757908,13604.156825696698,557.9721483069831,2750.95002574023,490.074561930037,21371.2910981421,38428.3855023167,,2500.64625680918,317.884673040928,880.0184701253951,951.888223568316,270.11058086625303,1146.81227761127,1175.1492701086,607.4694012905591,897.649509516526,2391.30144564339,2706.9757422145003,,9641.57527301293,3917.1598401020397,22219.572527148597,766.1409545474,2345.01060573305,26891.4416399373,984.69130249916,2394.4203801519698,1491.40168162039,751.241123747169,,13767.3814721712,,253.19294837839803,28380.548911275,1834.9895724938199,21795.237825483302,,1528.0646936085,6251.01738462111,19095.4669984608,1614.6401223992002,402.588881651019,441.412793264943,345.855810076438,241.00248499398498,262.669455841992,9600.18512965969,2888.34766031156,18326.8051234609,825.807388097378,,533.536205388525,13485.5448929565,615.273362925158,,,,622.866013228095,,363.96408731972,14048.106241926102,2219.84230170291,10297.4276654405,25592.1471482748,12658.1540594149,20757.088678213102,1894.29275929216,1168.3494208060902,25417.279386281,1647.4632309037602,366.30089087757796,608.945163053379,,549.764385429195,5111.92742431416,6516.30575938957,8776.74134437874,203.255969785383,1050.11785130457,183.289211684735,6514.32150398511,3502.27915073593,49447.4637201217,463.513225708939,371.84423871068805,,34645.1432443401,,9364.90931361292,1202.56753069507,84286.6963501872,,265.676118926027,963.5956599493851,3077.74507139159,1659.18220643579,2240.1392135107503,316.81659409027196,7191.923602596171,,,1172.4430658221002,,189.624538216333,502.231752787393,2506.17931226708,199.285933154997,2440.59180136594,1982.3252426649103,14800.0286943521,309.586464153451,322.841182633172,243.561262489783,21019.125671933998,28242.943738533,193.47612413216,,13663.201095115,6448.13124318719,371.572621920217,2603.78128934375,1210.0059784398,715.310585301965,5095.97030752916,746.507377942198,1731.2095311620199,8652.50749222505,7885.394019192241,1351.5781373005198,,16036.326678338999,15448.6654767642,1680.70562287227,3485.1122022467,352.44013419774,7204.728650530021,478.80126354738,756.608530057429,11864.2802127196,970.096930766498,150.651151812871,913.5898415675481,,,,,,952.948914281227,2395.56458240433,,30162.315771819503,1294.10033534996,5302.84372714198,988.9486721642099,291.866159339068,430.01143810538696,1508.28577397932,497.64012573512,865.789652053549,,1193.4865067565302,4147.63892298879,1492.87880920885,2794.35355132653,980.1674708678489,172.044798448973,246.82733074284303,1569.73943340979,2989.9911720689,23954.4793548671,651.419209686743,2235.85190697418,2367.74316995672,15050.5471369622,94.88019767259821,1080.22288856047,772.207027589296,,468.37800793353597,3076.45538715286,409.257985428433,862.586588207359
