Variable Name;.;.;.;Population | tax unit | Population | Adults | population;Population | individuals | Population | All Ages | population;Number of tax returns | tax unit | Population | Adults | population;National income price index | individuals | Indices | All Ages | population;PPP conversion factor, LCU per EUR | individuals | Exchange rates | All Ages | local currency per foreign currency;Market exchange rate, LCU per EUR | individuals | Exchange rates | All Ages | local currency per foreign currency;PPP conversion factor, LCU per USD | individuals | Exchange rates | All Ages | local currency per foreign currency;Market exchange rate, LCU per USD | individuals | Exchange rates | All Ages | local currency per foreign currency;PPP conversion factor, LCU per CNY | individuals | Exchange rates | All Ages | local currency per foreign currency;Market exchange rate, LCU per CNY | individuals | Exchange rates | All Ages | local currency per foreign currency
;US-IN;1978;p0p100;2322162.0;;2207971.0;0.33810094;;;1.0;1.0;0.9547064304;
;US-IN;1977;p0p100;2281711.25;;2117978.0;0.315928787;;;1.0;1.0;0.9135241508;
;US-IN;1976;p0p100;2243344.25;;2085922.125;0.2975162268;;;1.0;1.0;0.8714398146;
;US-IN;1975;p0p100;2207026.0;;2022623.0;0.2820289731;;;1.0;1.0;0.8604028821;
;US-IN;1974;p0p100;2170681.75;;2048433.125;0.2580621839;;;1.0;1.0;0.7967916131;
;US-IN;1973;p0p100;2136639.0;;1973843.0;0.2368501127;;;1.0;1.0;0.7372254133;
;US-IN;1972;p0p100;2102424.5;;1942712.0;0.2246379256;;;1.0;1.0;0.7126262784;
;US-IN;1971;p0p100;2066494.375;;1886073.0;0.2153150141;;;1.0;1.0;0.6847807765;
;US-IN;1970;p0p100;2027387.125;;1878623.0;0.2049063742;;;1.0;1.0;0.672759831;
;US-IN;1969;p0p100;2005523.5;;1899073.0;0.1946323365;;;1.0;1.0;0.6523371339;
;US-IN;1968;p0p100;1987549.5;;1837149.0;0.1855068803;;;1.0;1.0;0.6194906235;
;US-IN;1967;p0p100;1969241.25;;1824416.0;0.1779426634;;;1.0;1.0;0.6002780199;
;US-IN;1966;p0p100;1949265.375;;1798335.0;0.1729178131;;;1.0;1.0;0.5991725326;
;US-IN;1965;p0p100;1928138.0;;1717323.0;0.1681890637;;;1.0;1.0;0.5878564715;
;US-IN;1964;p0p100;1905351.75;;1659633.0;0.165165171;;;1.0;1.0;0.6169885993;
;US-IN;1963;p0p100;1880151.875;;1621249.0;0.1626706868;;;1.0;1.0;0.6245597005;
;US-IN;1962;p0p100;1854284.0;;1590890.0;0.1608581692;;;1.0;1.0;0.5787657499;
;US-IN;1961;p0p100;1826904.375;;1567519.0;0.1589020491;;;1.0;1.0;0.5063357949;
;US-IN;1960;p0p100;1797696.75;;1566046.0;0.1571702808;;;1.0;1.0;0.6174277663;
;US-IN;1959;p0p100;1791598.375;;1550060.0;0.1550257355;;;1.0;;0.6377097964;
;US-IN;1958;p0p100;1783559.0;;1521475.0;0.152988866;;;1.0;;0.6633341312;
;US-IN;1957;p0p100;1775154.25;;1547965.0;0.149516359;;;1.0;;0.7038274407;
;US-IN;1956;p0p100;1763970.625;;1560526.0;0.1444735378;;;1.0;;0.6517068744;
;US-IN;1955;p0p100;1753037.0;;1552459.0;0.1396730095;;;1.0;;0.6540765762;
;US-IN;1954;p0p100;1741940.75;;1528812.0;0.1376989633;;;1.0;;0.653101325;
;US-IN;1953;p0p100;1730680.875;;1582879.0;0.136299178;;;1.0;;0.6625382304;
;US-IN;1952;p0p100;1720886.0;;1560771.0;0.1345584542;;;1.0;;0.7204616666;
;US-IN;1951;p0p100;1709835.5;;1521399.0;0.1316781193;;;1.0;;;
;US-IN;1950;p0p100;1698766.5;;1464200.0;0.1233422235;;;1.0;;;
;US-IN;1949;p0p100;1676558.375;;1409222.0;0.122229591;;;1.0;;;
;US-IN;1948;p0p100;1659523.125;;1441605.0;0.1222924143;;;1.0;;;
;US-IN;1947;p0p100;1642391.75;;1489451.0;0.115778029;;;1.0;;;
;US-IN;1946;p0p100;1621935.875;;1426205.0;0.1041131839;;;1.0;;;
;US-IN;1945;p0p100;1615546.375;;1338572.0;0.0924932137;;;1.0;;;
;US-IN;1944;p0p100;1607861.75;;1294198.0;0.0902230665;;;1.0;;;
;US-IN;1943;p0p100;1598213.5;;1186198.0;0.0881233886;;;1.0;;;
;US-IN;1942;p0p100;1585473.375;;1004522.0;0.0841214508;;;1.0;;;
;US-IN;1941;p0p100;1577228.25;;684616.0;0.0776699111;;;1.0;;;
;US-IN;1940;p0p100;1570651.875;;353689.0;0.0728873089;;;1.0;;;
;US-IN;1939;p0p100;1548547.375;;157112.0;0.0722233132;;;1.0;;;
;US-IN;1938;p0p100;1528892.875;;123223.0;0.0731385574;;;1.0;;;
;US-IN;1937;p0p100;1510089.875;;133673.0;0.0745024458;;;1.0;;;
;US-IN;1936;p0p100;1494152.25;;104488.0;0.0718643889;;;1.0;;;
;US-IN;1935;p0p100;1478021.75;;83996.0;0.0710029826;;;1.0;;;
;US-IN;1934;p0p100;1461211.375;;71326.0;0.0696032047;;;1.0;;;
;US-IN;1933;p0p100;1445512.25;;64160.0039062;0.0663639754;;;1.0;;;
;US-IN;1932;p0p100;1430624.375;;67180.0;0.0681944638;;;1.0;;;
;US-IN;1931;p0p100;1415175.125;;57284.0;0.076970011;;;1.0;;;
;US-IN;1930;p0p100;1398039.5;;67551.0;0.0854135603;;;1.0;;;
;US-IN;1929;p0p100;1390099.375;;77668.0;0.0888322517;;;1.0;;;
;US-IN;1928;p0p100;1382486.0;;75376.0;0.0885895565;;;1.0;;;
;US-IN;1927;p0p100;1372126.0;;76703.0;0.089317672;;;1.0;;;
;US-IN;1926;p0p100;1359591.375;;77126.0;0.0908953026;;;1.0;;;
;US-IN;1925;p0p100;1347583.25;;80300.0;0.0904098675;;;1.0;;;
;US-IN;1924;p0p100;1333523.75;;156845.0;0.0888322517;;;1.0;;;
;US-IN;1923;p0p100;1313991.0;;178831.0;0.0887715742;;;1.0;;;
;US-IN;1922;p0p100;1297246.125;;153469.0;0.0862837657;;;1.0;;;
;US-IN;1921;p0p100;1284790.75;;150300.0;0.0928369835;;;1.0;;;
