Variable Name;.;.;.;Population | tax unit | Population | Adults | population;Population | individuals | Population | All Ages | population;Number of tax returns | tax unit | Population | Adults | population;National income price index | individuals | Indices | All Ages | population;PPP conversion factor, LCU per EUR | individuals | Exchange rates | All Ages | local currency per foreign currency;Market exchange rate, LCU per EUR | individuals | Exchange rates | All Ages | local currency per foreign currency;PPP conversion factor, LCU per USD | individuals | Exchange rates | All Ages | local currency per foreign currency;Market exchange rate, LCU per USD | individuals | Exchange rates | All Ages | local currency per foreign currency;PPP conversion factor, LCU per CNY | individuals | Exchange rates | All Ages | local currency per foreign currency;Market exchange rate, LCU per CNY | individuals | Exchange rates | All Ages | local currency per foreign currency
;US-AL;1978;p0p100;1558598.375;;1313202.0;0.33810094;;;1.0;1.0;0.9547064304;
;US-AL;1977;p0p100;1523112.5;;1280870.0;0.315928787;;;1.0;1.0;0.9135241508;
;US-AL;1976;p0p100;1489350.375;;1259907.0;0.2975162268;;;1.0;1.0;0.8714398146;
;US-AL;1975;p0p100;1457263.125;;1190083.0;0.2820289731;;;1.0;1.0;0.8604028821;
;US-AL;1974;p0p100;1425464.125;;1200748.0;0.2580621839;;;1.0;1.0;0.7967916131;
;US-AL;1973;p0p100;1395471.375;;1165240.0;0.2368501127;;;1.0;1.0;0.7372254133;
;US-AL;1972;p0p100;1365651.375;;1104584.0;0.2246379256;;;1.0;1.0;0.7126262784;
;US-AL;1971;p0p100;1335006.125;;1051417.0;0.2153150141;;;1.0;1.0;0.6847807765;
;US-AL;1970;p0p100;1302612.625;;1029511.9375;0.2049063742;;;1.0;1.0;0.672759831;
;US-AL;1969;p0p100;1287461.625;;1054293.0;0.1946323365;;;1.0;1.0;0.6523371339;
;US-AL;1968;p0p100;1274830.625;;1021302.0;0.1855068803;;;1.0;1.0;0.6194906235;
;US-AL;1967;p0p100;1262005.75;;984745.0;0.1779426634;;;1.0;1.0;0.6002780199;
;US-AL;1966;p0p100;1248134.25;;972651.0;0.1729178131;;;1.0;1.0;0.5991725326;
;US-AL;1965;p0p100;1233549.0;;944652.0;0.1681890637;;;1.0;1.0;0.5878564715;
;US-AL;1964;p0p100;1217927.5;;893421.0;0.165165171;;;1.0;1.0;0.6169885993;
;US-AL;1963;p0p100;1200790.0;;859676.0;0.1626706868;;;1.0;1.0;0.6245597005;
;US-AL;1962;p0p100;1183255.0;;839198.0;0.1608581692;;;1.0;1.0;0.5787657499;
;US-AL;1961;p0p100;1164785.125;;825932.0;0.1589020491;;;1.0;1.0;0.5063357949;
;US-AL;1960;p0p100;1145181.625;;824701.0;0.1571702808;;;1.0;1.0;0.6174277663;
;US-AL;1959;p0p100;1147606.75;;813235.0;0.1550257355;;;1.0;;0.6377097964;
;US-AL;1958;p0p100;1148773.375;;798233.0;0.152988866;;;1.0;;0.6633341312;
;US-AL;1957;p0p100;1149681.25;;797638.0;0.149516359;;;1.0;;0.7038274407;
;US-AL;1956;p0p100;1148754.25;;783854.0;0.1444735378;;;1.0;;0.6517068744;
;US-AL;1955;p0p100;1147945.625;;739524.0;0.1396730095;;;1.0;;0.6540765762;
;US-AL;1954;p0p100;1146986.0;;713389.0;0.1376989633;;;1.0;;0.653101325;
;US-AL;1953;p0p100;1145872.375;;731401.0;0.136299178;;;1.0;;0.6625382304;
;US-AL;1952;p0p100;1145686.375;;710102.0;0.1345584542;;;1.0;;0.7204616666;
;US-AL;1951;p0p100;1144622.875;;706228.0;0.1316781193;;;1.0;;;
;US-AL;1950;p0p100;1143500.25;;634960.0;0.1233422235;;;1.0;;;
;US-AL;1949;p0p100;1133105.125;;610931.0;0.122229591;;;1.0;;;
;US-AL;1948;p0p100;1126117.75;;616539.0;0.1222924143;;;1.0;;;
;US-AL;1947;p0p100;1118990.125;;643182.0;0.115778029;;;1.0;;;
;US-AL;1946;p0p100;1109512.375;;609799.0;0.1041131839;;;1.0;;;
;US-AL;1945;p0p100;1109601.125;;605871.0;0.0924932137;;;1.0;;;
;US-AL;1944;p0p100;1108779.25;;572002.0;0.0902230665;;;1.0;;;
;US-AL;1943;p0p100;1106573.25;;524278.0;0.0881233886;;;1.0;;;
;US-AL;1942;p0p100;1102182.0;;386073.0;0.0841214508;;;1.0;;;
;US-AL;1941;p0p100;1100874.625;;209550.0;0.0776699111;;;1.0;;;
;US-AL;1940;p0p100;1100708.25;;100479.0;0.0728873089;;;1.0;;;
;US-AL;1939;p0p100;1085365.625;;49544.0;0.0722233132;;;1.0;;;
;US-AL;1938;p0p100;1071736.125;;39634.0;0.0731385574;;;1.0;;;
;US-AL;1937;p0p100;1058699.875;;40545.0;0.0745024458;;;1.0;;;
;US-AL;1936;p0p100;1047669.1875;;32161.0;0.0718643889;;;1.0;;;
;US-AL;1935;p0p100;1036500.375;;26712.0;0.0710029826;;;1.0;;;
;US-AL;1934;p0p100;1024851.4375;;23678.0;0.0696032047;;;1.0;;;
;US-AL;1933;p0p100;1013978.875;;20998.0;0.0663639754;;;1.0;;;
;US-AL;1932;p0p100;1003672.5625;;22276.0;0.0681944638;;;1.0;;;
;US-AL;1931;p0p100;992969.4375;;20920.0;0.076970011;;;1.0;;;
;US-AL;1930;p0p100;981079.9375;;23791.0;0.0854135603;;;1.0;;;
;US-AL;1929;p0p100;973813.875;;26574.0;0.0888322517;;;1.0;;;
;US-AL;1928;p0p100;966798.5625;;26891.0;0.0885895565;;;1.0;;;
;US-AL;1927;p0p100;957887.4375;;27992.0;0.089317672;;;1.0;;;
;US-AL;1926;p0p100;947488.75;;28540.0;0.0908953026;;;1.0;;;
;US-AL;1925;p0p100;937489.625;;26278.0;0.0904098675;;;1.0;;;
;US-AL;1924;p0p100;926097.6875;;47591.0;0.0888322517;;;1.0;;;
;US-AL;1923;p0p100;910948.0;;51049.0;0.0887715742;;;1.0;;;
;US-AL;1922;p0p100;897777.5;;43612.0;0.0862837657;;;1.0;;;
;US-AL;1921;p0p100;887613.625;;43009.0;0.0928369835;;;1.0;;;
