Variable Code;country;year;perc;npopul992t;npopul999i;ntaxre992t;inyixx999i;xlceup999i;xlceux999i;xlcusp999i;xlcusx999i;xlcyup999i;xlcyux999i
;US-AK;1952;p0p100;48988.796875;;162536.640625;0.1345584542;;;1.0;;0.7204616666;
;US-AK;1951;p0p100;46469.0742188;;154241.625;0.1316781193;;;1.0;;;
;US-AK;1950;p0p100;44076.640625;;143227.78125;0.1233422235;;;1.0;;;
;US-AK;1949;p0p100;43037.1054688;;142859.390625;0.122229591;;;1.0;;;
;US-AK;1948;p0p100;42146.0898438;;142135.3125;0.1222924143;;;1.0;;;
;US-AK;1947;p0p100;41266.7617188;;148409.984375;0.115778029;;;1.0;;;
;US-AK;1946;p0p100;40318.7421875;;146084.328125;0.1041131839;;;1.0;;;
;US-AK;1945;p0p100;39732.1757812;;143435.796875;0.0924932137;;;1.0;;;
;US-AK;1944;p0p100;39122.0117188;;44716.3554688;0.0902230665;;;1.0;;;
;US-AK;1943;p0p100;38473.0742188;;123310.914062;0.0881233886;;;1.0;;;
;US-AK;1942;p0p100;37759.8867188;;39292.0;0.0841214508;;;1.0;;;
;US-AK;1941;p0p100;37163.4414062;;25788.0;0.0776699111;;;1.0;;;
;US-AK;1940;p0p100;36614.3164062;;14059.0;0.0728873089;;;1.0;;;
;US-AK;1939;p0p100;36020.6992188;;7064.0;0.0722233132;;;1.0;;;
;US-AK;1938;p0p100;35486.3515625;;5262.93310547;0.0731385574;;;1.0;;;
;US-AK;1937;p0p100;34973.8710938;;5148.44091797;0.0745024458;;;1.0;;;
;US-AK;1936;p0p100;34529.6679688;;4338.23144531;0.0718643889;;;1.0;;;
;US-AK;1935;p0p100;34082.78125;;3423.65698242;0.0710029826;;;1.0;;;
;US-AK;1934;p0p100;33622.0273438;;2936.29614258;0.0696032047;;;1.0;;;
;US-AK;1933;p0p100;33188.625;;2259.63574219;0.0663639754;;;1.0;;;
;US-AK;1932;p0p100;32775.5351562;;2331.10620117;0.0681944638;;;1.0;;;
;US-AK;1931;p0p100;32351.2460938;;1954.78222656;0.076970011;;;1.0;;;
;US-AK;1930;p0p100;31890.1757812;;2425.29638672;0.0854135603;;;1.0;;;
;US-AK;1929;p0p100;31481.8359375;;2365.29980469;0.0888322517;;;1.0;;;
;US-AK;1928;p0p100;31085.0585938;;2566.4753418;0.0885895565;;;1.0;;;
;US-AK;1927;p0p100;30631.0410156;;2340.92260742;0.089317672;;;1.0;;;
;US-AK;1926;p0p100;30133.7304688;;2353.48217773;0.0908953026;;;1.0;;;
;US-AK;1925;p0p100;29653.5625;;3565.12817383;0.0904098675;;;1.0;;;
;US-AK;1924;p0p100;29133.9101562;;6076.03515625;0.0888322517;;;1.0;;;
;US-AK;1923;p0p100;28501.4648438;;6282.95263672;0.0887715742;;;1.0;;;
;US-AK;1922;p0p100;27936.6230469;;5678.87890625;0.0862837657;;;1.0;;;
;US-AK;1921;p0p100;27470.1308594;;5106.17089844;0.0928369835;;;1.0;;;
