Variable Name;.;.;.;Population | tax unit | Population | Adults | population;Population | individuals | Population | All Ages | population;Number of tax returns | tax unit | Population | Adults | population;National income price index | individuals | Indices | All Ages | population;PPP conversion factor, LCU per EUR | individuals | Exchange rates | All Ages | local currency per foreign currency;Market exchange rate, LCU per EUR | individuals | Exchange rates | All Ages | local currency per foreign currency;PPP conversion factor, LCU per USD | individuals | Exchange rates | All Ages | local currency per foreign currency;Market exchange rate, LCU per USD | individuals | Exchange rates | All Ages | local currency per foreign currency;PPP conversion factor, LCU per CNY | individuals | Exchange rates | All Ages | local currency per foreign currency;Market exchange rate, LCU per CNY | individuals | Exchange rates | All Ages | local currency per foreign currency
;US-KS;1978;p0p100;1020742.75;;976982.0;0.33810094;;;1.0;1.0;0.9547064304;
;US-KS;1977;p0p100;1006443.1875;;955472.0;0.315928787;;;1.0;1.0;0.9135241508;
;US-KS;1976;p0p100;992954.5;;900597.0;0.2975162268;;;1.0;1.0;0.8714398146;
;US-KS;1975;p0p100;980269.9375;;887400.0;0.2820289731;;;1.0;1.0;0.8604028821;
;US-KS;1974;p0p100;967473.8125;;889970.0;0.2580621839;;;1.0;1.0;0.7967916131;
;US-KS;1973;p0p100;955606.4375;;831480.0;0.2368501127;;;1.0;1.0;0.7372254133;
;US-KS;1972;p0p100;943568.0;;828237.0;0.2246379256;;;1.0;1.0;0.7126262784;
;US-KS;1971;p0p100;930661.6875;;803576.0;0.2153150141;;;1.0;1.0;0.6847807765;
;US-KS;1970;p0p100;916218.625;;812987.0;0.2049063742;;;1.0;1.0;0.672759831;
;US-KS;1969;p0p100;912733.0625;;831773.0;0.1946323365;;;1.0;1.0;0.6523371339;
;US-KS;1968;p0p100;910935.5;;811457.0;0.1855068803;;;1.0;1.0;0.6194906235;
;US-KS;1967;p0p100;908912.75;;794183.0;0.1779426634;;;1.0;1.0;0.6002780199;
;US-KS;1966;p0p100;906041.0;;784374.0;0.1729178131;;;1.0;1.0;0.5991725326;
;US-KS;1965;p0p100;902544.5;;751701.0;0.1681890637;;;1.0;1.0;0.5878564715;
;US-KS;1964;p0p100;898171.5625;;759582.0;0.165165171;;;1.0;1.0;0.6169885993;
;US-KS;1963;p0p100;892546.125;;752038.0;0.1626706868;;;1.0;1.0;0.6245597005;
;US-KS;1962;p0p100;886477.375;;746554.0;0.1608581692;;;1.0;1.0;0.5787657499;
;US-KS;1961;p0p100;879550.5625;;740653.0;0.1589020491;;;1.0;1.0;0.5063357949;
;US-KS;1960;p0p100;871595.5625;;738312.0;0.1571702808;;;1.0;1.0;0.6174277663;
;US-KS;1959;p0p100;871643.6875;;737528.0;0.1550257355;;;1.0;;0.6377097964;
;US-KS;1958;p0p100;870733.9375;;735522.0;0.152988866;;;1.0;;0.6633341312;
;US-KS;1957;p0p100;869628.6875;;745702.0;0.149516359;;;1.0;;0.7038274407;
;US-KS;1956;p0p100;867139.1875;;746312.0;0.1444735378;;;1.0;;0.6517068744;
;US-KS;1955;p0p100;864745.375;;751806.0;0.1396730095;;;1.0;;0.6540765762;
;US-KS;1954;p0p100;862244.1875;;733946.0;0.1376989633;;;1.0;;0.653101325;
;US-KS;1953;p0p100;859634.125;;744285.0;0.136299178;;;1.0;;0.6625382304;
;US-KS;1952;p0p100;857725.6875;;735424.0;0.1345584542;;;1.0;;0.7204616666;
;US-KS;1951;p0p100;855165.875;;709666.0;0.1316781193;;;1.0;;;
;US-KS;1950;p0p100;852568.875;;669904.0;0.1233422235;;;1.0;;;
;US-KS;1949;p0p100;846274.75;;654528.0;0.122229591;;;1.0;;;
;US-KS;1948;p0p100;842505.875;;645843.0;0.1222924143;;;1.0;;;
;US-KS;1947;p0p100;838616.3125;;677835.0;0.115778029;;;1.0;;;
;US-KS;1946;p0p100;832946.625;;637397.0;0.1041131839;;;1.0;;;
;US-KS;1945;p0p100;834449.1875;;638076.0;0.0924932137;;;1.0;;;
;US-KS;1944;p0p100;835268.4375;;608969.0;0.0902230665;;;1.0;;;
;US-KS;1943;p0p100;835043.5625;;525155.0;0.0881233886;;;1.0;;;
;US-KS;1942;p0p100;833163.5;;449615.0;0.0841214508;;;1.0;;;
;US-KS;1941;p0p100;833609.6875;;256104.0;0.0776699111;;;1.0;;;
;US-KS;1940;p0p100;834920.4375;;131289.0;0.0728873089;;;1.0;;;
;US-KS;1939;p0p100;830073.625;;61717.0;0.0722233132;;;1.0;;;
;US-KS;1938;p0p100;826411.125;;53568.0;0.0731385574;;;1.0;;;
;US-KS;1937;p0p100;823092.9375;;54663.0;0.0745024458;;;1.0;;;
;US-KS;1936;p0p100;821235.875;;48577.0;0.0718643889;;;1.0;;;
;US-KS;1935;p0p100;819182.9375;;40902.0;0.0710029826;;;1.0;;;
;US-KS;1934;p0p100;816657.75;;37035.0;0.0696032047;;;1.0;;;
;US-KS;1933;p0p100;814658.9375;;32994.0;0.0663639754;;;1.0;;;
;US-KS;1932;p0p100;813030.1875;;32757.0;0.0681944638;;;1.0;;;
;US-KS;1931;p0p100;810995.0625;;30430.0;0.076970011;;;1.0;;;
;US-KS;1930;p0p100;807894.1875;;34862.0;0.0854135603;;;1.0;;;
;US-KS;1929;p0p100;805040.5;;38560.0;0.0888322517;;;1.0;;;
;US-KS;1928;p0p100;802360.5;;32929.0;0.0885895565;;;1.0;;;
;US-KS;1927;p0p100;798067.625;;35575.0;0.089317672;;;1.0;;;
;US-KS;1926;p0p100;792484.9375;;32731.9980469;0.0908953026;;;1.0;;;
;US-KS;1925;p0p100;787181.875;;34284.0;0.0904098675;;;1.0;;;
;US-KS;1924;p0p100;780651.4375;;84080.0;0.0888322517;;;1.0;;;
;US-KS;1923;p0p100;770878.0625;;86291.0;0.0887715742;;;1.0;;;
;US-KS;1922;p0p100;762697.875;;86915.0;0.0862837657;;;1.0;;;
;US-KS;1921;p0p100;757006.3125;;88785.0;0.0928369835;;;1.0;;;
