Variable Name;.;.;.;Population | tax unit | Population | Adults | population;Population | individuals | Population | All Ages | population;Number of tax returns | tax unit | Population | Adults | population;National income price index | individuals | Indices | All Ages | population;PPP conversion factor, LCU per EUR | individuals | Exchange rates | All Ages | local currency per foreign currency;Market exchange rate, LCU per EUR | individuals | Exchange rates | All Ages | local currency per foreign currency;PPP conversion factor, LCU per USD | individuals | Exchange rates | All Ages | local currency per foreign currency;Market exchange rate, LCU per USD | individuals | Exchange rates | All Ages | local currency per foreign currency;PPP conversion factor, LCU per CNY | individuals | Exchange rates | All Ages | local currency per foreign currency;Market exchange rate, LCU per CNY | individuals | Exchange rates | All Ages | local currency per foreign currency
;US-MS;1978;p0p100;966474.5625;;830062.0;0.33810094;;;1.0;1.0;0.9547064304;
;US-MS;1977;p0p100;943635.0625;;787928.0;0.315928787;;;1.0;1.0;0.9135241508;
;US-MS;1976;p0p100;921902.125;;747706.0;0.2975162268;;;1.0;1.0;0.8714398146;
;US-MS;1975;p0p100;901242.8125;;721187.0;0.2820289731;;;1.0;1.0;0.8604028821;
;US-MS;1974;p0p100;880797.375;;710473.0;0.2580621839;;;1.0;1.0;0.7967916131;
;US-MS;1973;p0p100;861502.4375;;678058.0;0.2368501127;;;1.0;1.0;0.7372254133;
;US-MS;1972;p0p100;842347.5625;;651364.0;0.2246379256;;;1.0;1.0;0.7126262784;
;US-MS;1971;p0p100;822717.25;;559836.0;0.2153150141;;;1.0;1.0;0.6847807765;
;US-MS;1970;p0p100;802044.625;;590383.0;0.2049063742;;;1.0;1.0;0.672759831;
;US-MS;1969;p0p100;796101.5625;;595572.0;0.1946323365;;;1.0;1.0;0.6523371339;
;US-MS;1968;p0p100;791657.875;;578126.0;0.1855068803;;;1.0;1.0;0.6194906235;
;US-MS;1967;p0p100;787041.0625;;557871.0;0.1779426634;;;1.0;1.0;0.6002780199;
;US-MS;1966;p0p100;781714.75;;537868.0;0.1729178131;;;1.0;1.0;0.5991725326;
;US-MS;1965;p0p100;775879.5625;;512377.0;0.1681890637;;;1.0;1.0;0.5878564715;
;US-MS;1964;p0p100;769325.75;;478253.0;0.165165171;;;1.0;1.0;0.6169885993;
;US-MS;1963;p0p100;761740.1875;;458482.0;0.1626706868;;;1.0;1.0;0.6245597005;
;US-MS;1962;p0p100;753822.5;;447586.0;0.1608581692;;;1.0;1.0;0.5787657499;
;US-MS;1961;p0p100;745225.1875;;438008.0;0.1589020491;;;1.0;1.0;0.5063357949;
;US-MS;1960;p0p100;735812.25;;431798.0;0.1571702808;;;1.0;1.0;0.6174277663;
;US-MS;1959;p0p100;744249.8125;;425116.0;0.1550257355;;;1.0;;0.6377097964;
;US-MS;1958;p0p100;751957.0625;;414701.0;0.152988866;;;1.0;;0.6633341312;
;US-MS;1957;p0p100;759572.4375;;412648.0;0.149516359;;;1.0;;0.7038274407;
;US-MS;1956;p0p100;766040.9375;;409517.0;0.1444735378;;;1.0;;0.6517068744;
;US-MS;1955;p0p100;772643.625;;377712.0;0.1396730095;;;1.0;;0.6540765762;
;US-MS;1954;p0p100;779200.1875;;336270.0;0.1376989633;;;1.0;;0.653101325;
;US-MS;1953;p0p100;785706.25;;345964.0;0.136299178;;;1.0;;0.6625382304;
;US-MS;1952;p0p100;792908.0;;331583.0;0.1345584542;;;1.0;;0.7204616666;
;US-MS;1951;p0p100;799562.75;;320712.0;0.1316781193;;;1.0;;;
;US-MS;1950;p0p100;806230.875;;291822.0;0.1233422235;;;1.0;;;
;US-MS;1949;p0p100;808441.875;;282472.0;0.122229591;;;1.0;;;
;US-MS;1948;p0p100;813051.0625;;281508.0;0.1222924143;;;1.0;;;
;US-MS;1947;p0p100;817552.5625;;293580.0;0.115778029;;;1.0;;;
;US-MS;1946;p0p100;820308.125;;288542.0;0.1041131839;;;1.0;;;
;US-MS;1945;p0p100;830170.25;;298510.0;0.0924932137;;;1.0;;;
;US-MS;1944;p0p100;839461.5625;;261609.015625;0.0902230665;;;1.0;;;
;US-MS;1943;p0p100;847795.875;;223517.0;0.0881233886;;;1.0;;;
;US-MS;1942;p0p100;854515.3125;;166796.0;0.0841214508;;;1.0;;;
;US-MS;1941;p0p100;863693.875;;92569.0;0.0776699111;;;1.0;;;
;US-MS;1940;p0p100;873875.625;;48649.0;0.0728873089;;;1.0;;;
;US-MS;1939;p0p100;862061.0;;24734.0;0.0722233132;;;1.0;;;
;US-MS;1938;p0p100;851597.5625;;20584.0;0.0731385574;;;1.0;;;
;US-MS;1937;p0p100;841596.5625;;18543.0;0.0745024458;;;1.0;;;
;US-MS;1936;p0p100;833181.875;;16719.0;0.0718643889;;;1.0;;;
;US-MS;1935;p0p100;824649.9375;;14257.0;0.0710029826;;;1.0;;;
;US-MS;1934;p0p100;815728.625;;13241.0;0.0696032047;;;1.0;;;
;US-MS;1933;p0p100;807417.75;;11952.0;0.0663639754;;;1.0;;;
;US-MS;1932;p0p100;799550.625;;12373.0;0.0681944638;;;1.0;;;
;US-MS;1931;p0p100;791360.5;;11627.0;0.076970011;;;1.0;;;
;US-MS;1930;p0p100;782217.375;;13783.0;0.0854135603;;;1.0;;;
;US-MS;1929;p0p100;775954.875;;16420.0;0.0888322517;;;1.0;;;
;US-MS;1928;p0p100;769899.4375;;16139.9990234;0.0885895565;;;1.0;;;
;US-MS;1927;p0p100;762342.1875;;16964.0;0.089317672;;;1.0;;;
;US-MS;1926;p0p100;753610.5625;;17196.0;0.0908953026;;;1.0;;;
;US-MS;1925;p0p100;745206.875;;16985.0;0.0904098675;;;1.0;;;
;US-MS;1924;p0p100;735706.625;;27213.0;0.0888322517;;;1.0;;;
;US-MS;1923;p0p100;723234.125;;27851.0;0.0887715742;;;1.0;;;
;US-MS;1922;p0p100;712346.875;;26897.0;0.0862837657;;;1.0;;;
;US-MS;1921;p0p100;703856.6875;;25614.0;0.0928369835;;;1.0;;;
