Variable Name;.;.;.;Population | tax unit | Population | Adults | population;Population | individuals | Population | All Ages | population;Number of tax returns | tax unit | Population | Adults | population;National income price index | individuals | Indices | All Ages | population;PPP conversion factor, LCU per EUR | individuals | Exchange rates | All Ages | local currency per foreign currency;Market exchange rate, LCU per EUR | individuals | Exchange rates | All Ages | local currency per foreign currency;PPP conversion factor, LCU per USD | individuals | Exchange rates | All Ages | local currency per foreign currency;Market exchange rate, LCU per USD | individuals | Exchange rates | All Ages | local currency per foreign currency;PPP conversion factor, LCU per CNY | individuals | Exchange rates | All Ages | local currency per foreign currency;Market exchange rate, LCU per CNY | individuals | Exchange rates | All Ages | local currency per foreign currency
;US-WA;1978;p0p100;1715531.875;;1683579.0;0.33810094;;;1.0;1.0;0.9547064304;
;US-WA;1977;p0p100;1670385.0;;1565139.0;0.315928787;;;1.0;1.0;0.9135241508;
;US-WA;1976;p0p100;1627427.0;;1508051.0;0.2975162268;;;1.0;1.0;0.8714398146;
;US-WA;1975;p0p100;1586582.5;;1443115.0;0.2820289731;;;1.0;1.0;0.8604028821;
;US-WA;1974;p0p100;1546325.875;;1404118.0;0.2580621839;;;1.0;1.0;0.7967916131;
;US-WA;1973;p0p100;1508293.0;;1372976.0;0.2368501127;;;1.0;1.0;0.7372254133;
;US-WA;1972;p0p100;1470702.0;;1307743.0;0.2246379256;;;1.0;1.0;0.7126262784;
;US-WA;1971;p0p100;1432478.5;;1232230.0;0.2153150141;;;1.0;1.0;0.6847807765;
;US-WA;1970;p0p100;1392644.375;;1227882.0;0.2049063742;;;1.0;1.0;0.672759831;
;US-WA;1969;p0p100;1368824.375;;1284089.0;0.1946323365;;;1.0;1.0;0.6523371339;
;US-WA;1968;p0p100;1347889.75;;1246340.0;0.1855068803;;;1.0;1.0;0.6194906235;
;US-WA;1967;p0p100;1326941.375;;1204794.0;0.1779426634;;;1.0;1.0;0.6002780199;
;US-WA;1966;p0p100;1305089.375;;1146089.0;0.1729178131;;;1.0;1.0;0.5991725326;
;US-WA;1965;p0p100;1282696.125;;1072535.0;0.1681890637;;;1.0;1.0;0.5878564715;
;US-WA;1964;p0p100;1259439.5;;1038447.0;0.165165171;;;1.0;1.0;0.6169885993;
;US-WA;1963;p0p100;1234842.125;;1030522.0;0.1626706868;;;1.0;1.0;0.6245597005;
;US-WA;1962;p0p100;1210072.125;;1018194.0;0.1608581692;;;1.0;1.0;0.5787657499;
;US-WA;1961;p0p100;1184587.625;;987722.0;0.1589020491;;;1.0;1.0;0.5063357949;
;US-WA;1960;p0p100;1158201.875;;974390.0;0.1571702808;;;1.0;1.0;0.6174277663;
;US-WA;1959;p0p100;1151585.5;;976841.0;0.1550257355;;;1.0;;0.6377097964;
;US-WA;1958;p0p100;1143748.75;;964507.0;0.152988866;;;1.0;;0.6633341312;
;US-WA;1957;p0p100;1135708.75;;969665.0;0.149516359;;;1.0;;0.7038274407;
;US-WA;1956;p0p100;1125926.125;;971396.0;0.1444735378;;;1.0;;0.6517068744;
;US-WA;1955;p0p100;1116342.0;;956097.0;0.1396730095;;;1.0;;0.6540765762;
;US-WA;1954;p0p100;1106693.375;;809709.0;0.1376989633;;;1.0;;0.653101325;
;US-WA;1953;p0p100;1096979.75;;823684.125;0.136299178;;;1.0;;0.6625382304;
;US-WA;1952;p0p100;1088231.625;;817244.375;0.1345584542;;;1.0;;0.7204616666;
;US-WA;1951;p0p100;1078726.25;;799238.375;0.1316781193;;;1.0;;;
;US-WA;1950;p0p100;1069247.625;;767706.25;0.1233422235;;;1.0;;;
;US-WA;1949;p0p100;1042794.3125;;763432.625;0.122229591;;;1.0;;;
;US-WA;1948;p0p100;1019996.375;;760031.6875;0.1222924143;;;1.0;;;
;US-WA;1947;p0p100;997533.4375;;870531.0;0.115778029;;;1.0;;;
;US-WA;1946;p0p100;973463.75;;851647.625;0.1041131839;;;1.0;;;
;US-WA;1945;p0p100;958166.3125;;816231.1875;0.0924932137;;;1.0;;;
;US-WA;1944;p0p100;942335.5;;849186.125;0.0902230665;;;1.0;;;
;US-WA;1943;p0p100;925607.875;;814129.0625;0.0881233886;;;1.0;;;
;US-WA;1942;p0p100;907374.5;;740461.0;0.0841214508;;;1.0;;;
;US-WA;1941;p0p100;891985.0;;466639.0;0.0776699111;;;1.0;;;
;US-WA;1940;p0p100;877765.0625;;248348.0;0.0728873089;;;1.0;;;
;US-WA;1939;p0p100;856300.75;;127234.0;0.0722233132;;;1.0;;;
;US-WA;1938;p0p100;836531.6875;;102983.070312;0.0731385574;;;1.0;;;
;US-WA;1937;p0p100;817544.875;;100759.5625;0.0745024458;;;1.0;;;
;US-WA;1936;p0p100;800400.0625;;85449.765625;0.0718643889;;;1.0;;;
;US-WA;1935;p0p100;783423.5;;68081.34375;0.0710029826;;;1.0;;;
;US-WA;1934;p0p100;766359.0625;;59044.703125;0.0696032047;;;1.0;;;
;US-WA;1933;p0p100;750143.8125;;55005.3632812;0.0663639754;;;1.0;;;
;US-WA;1932;p0p100;734601.5625;;58635.8945312;0.0681944638;;;1.0;;;
;US-WA;1931;p0p100;719018.25;;53208.21875;0.076970011;;;1.0;;;
;US-WA;1930;p0p100;702833.8125;;63312.703125;0.0854135603;;;1.0;;;
;US-WA;1929;p0p100;693248.4375;;64531.6992188;0.0888322517;;;1.0;;;
;US-WA;1928;p0p100;683933.0625;;63600.5234375;0.0885895565;;;1.0;;;
;US-WA;1927;p0p100;673374.5625;;59859.078125;0.089317672;;;1.0;;;
;US-WA;1926;p0p100;661882.625;;59596.5195312;0.0908953026;;;1.0;;;
;US-WA;1925;p0p100;650785.75;;74464.875;0.0904098675;;;1.0;;;
;US-WA;1924;p0p100;638841.375;;132104.96875;0.0888322517;;;1.0;;;
;US-WA;1923;p0p100;624445.4375;;129774.046875;0.0887715742;;;1.0;;;
;US-WA;1922;p0p100;611553.3125;;117537.125;0.0862837657;;;1.0;;;
;US-WA;1921;p0p100;600833.625;;110581.828125;0.0928369835;;;1.0;;;
