Variable Code;country;year;perc;afiinc992t;sptinc992t;mfiinc999i;sfiinc992t
;ID;1933;p99.99p100;216285520.0;0.0171597805;;0.0171597805
;ID;1933;p95p99;3556246.0;0.1128403023;;0.1128403023
;ID;1933;p99.5p99.9;30978138.0;0.0982943103;;0.0982943103
;ID;1933;p99.95p99.99;93535144.0;0.0296793506;;0.0296793506
;ID;1933;p99.9p99.95;62849656.0;0.0249260608;;0.0249260608
;ID;1933;p99.9p99.99;76488328.0;0.0546054095;;0.0546054095
;ID;1933;p99p99.5;11458133.0;0.045446001;;0.045446001
;ID;1933;p95p100;8278452.5;0.3283458054;;0.3283458054
;ID;1933;p99.5p100;42876476.0;0.1700595021;;0.1700595021
;ID;1933;p99.95p100;118088152.0;0.0468391292;;0.0468391292
;ID;1932;p0p100;1373247.0;;1.92829784064e+12;
;ID;1932;p99p100;29014348.0;0.211282596;;0.211282596
;ID;1932;p99.9p100;96340296.0;0.0701542124;;0.0701542124
;ID;1932;p99.99p100;238468720.0;0.0173681993;;0.0173681993
;ID;1932;p95p99;3943616.5;0.1148699;;0.1148699
;ID;1932;p99.5p99.9;32800930.0;0.0955428928;;0.0955428928
;ID;1932;p99.95p99.99;99047952.0;0.0288512204;;0.0288512204
;ID;1932;p99.9p99.95;65741520.0;0.0239347909;;0.0239347909
;ID;1932;p99.9p99.99;80545112.0;0.0527860112;;0.0527860112
;ID;1932;p99p99.5;12520042.0;0.0455854982;;0.0455854982
;ID;1932;p95p100;8957757.0;0.3261525035;;0.3261525035
;ID;1932;p99.5p100;45508652.0;0.1656970978;;0.1656970978
;ID;1932;p99.95p100;126935424.0;0.0462194197;;0.0462194197
;ID;1931;p0p100;1482287.625;;2.0506148864e+12;
;ID;1931;p99p100;29683000.0;0.2002511024;;0.2002511024
;ID;1931;p99.9p100;100279496.0;0.0676509812;;0.0676509812
;ID;1931;p99.99p100;263916192.0;0.0178076103;;0.0178076103
;ID;1931;p95p99;3908997.75;0.1054856032;;0.1054856032
;ID;1931;p99.5p99.9;32931034.0;0.0888656229;;0.0888656229
;ID;1931;p99.95p99.99;101875344.0;0.0274918508;;0.0274918508
;ID;1931;p99.9p99.95;66267564.0;0.0223515201;;0.0223515201
;ID;1931;p99.9p99.99;82094032.0;0.0498433709;;0.0498433709
;ID;1931;p99p99.5;12965433.0;0.0437344983;;0.0437344983
;ID;1931;p95p100;9063792.0;0.3057366908;;0.3057366908
;ID;1931;p99.5p100;46400564.0;0.1565165967;;0.1565165967
;ID;1931;p99.95p100;134287376.0;0.0452994592;;0.0452994592
;ID;1930;p0p100;1773512.0;;2.41719889101e+12;
;ID;1930;p99p100;29505290.0;0.166366294;;0.166366294
;ID;1930;p99.9p100;104176104.0;0.0587392487;;0.0587392487
;ID;1930;p99.99p100;296425088.0;0.0167167895;;0.0167167895
;ID;1930;p99.5p99.9;31951018.0;0.07206285;;0.07206285
;ID;1930;p99.95p99.99;104060032.0;0.0234702192;;0.0234702192
;ID;1930;p99.9p99.95;65810008.0;0.01855224;;0.01855224
;ID;1930;p99.9p99.99;82810864.0;0.0420224592;;0.0420224592
