Variable Name;.;.;.;Gross domestic product | individuals | Average | Adults | constant 2015 local currency;Gross domestic product | individuals | Average | All Ages | constant 2015 local currency;Population | male | Population | All Ages | population;Gross domestic product | individuals | Total | All Ages | constant 2015 local currency;Population | female | Population | 0 to 4 | population;Population | individuals | Population | 0 to 4 | population;Population | male | Population | 0 to 4 | population;Population | female | Population | 5 to 9 | population;Population | individuals | Population | 5 to 9 | population;Population | male | Population | 5 to 9 | population;Population | female | Population | 10 to 14 | population;Population | individuals | Population | 10 to 14 | population;Population | male | Population | 10 to 14 | population;Population | female | Population | 100+ | population;Population | individuals | Population | 100+ | population;Population | male | Population | 100+ | population;Population | female | Population | 15 to 19 | population;Population | individuals | Population | 15 to 19 | population;Population | male | Population | 15 to 19 | population;Population | female | Population | 20 to 24 | population;Population | individuals | Population | 20 to 24 | population;Population | male | Population | 20 to 24 | population;Population | female | Population | 20 to 29 | population;Population | individuals | Population | 20 to 29 | population;Population | male | Population | 20 to 29 | population;Population | female | Population | 25 to 29 | population;Population | individuals | Population | 25 to 29 | population;Population | male | Population | 25 to 29 | population;Population | female | Population | 30 to 34 | population;Population | individuals | Population | 30 to 34 | population;Population | male | Population | 30 to 34 | population;Population | female | Population | 30 to 39 | population;Population | individuals | Population | 30 to 39 | population;Population | male | Population | 30 to 39 | population;Population | female | Population | 35 to 39 | population;Population | individuals | Population | 35 to 39 | population;Population | male | Population | 35 to 39 | population;Population | female | Population | 40 to 44 | population;Population | individuals | Population | 40 to 44 | population;Population | male | Population | 40 to 44 | population;Population | female | Population | 40 to 49  | population;Population | individuals | Population | 40 to 49  | population;Population | male | Population | 40 to 49  | population;Population | female | Population | 45 to 49 | population;Population | individuals | Population | 45 to 49 | population;Population | male | Population | 45 to 49 | population;Population | female | Population | 50 to 54 | population;Population | individuals | Population | 50 to 54 | population;Population | male | Population | 50 to 54 | population;Population | female | Population | 50 to 59 | population;Population | individuals | Population | 50 to 59 | population;Population | male | Population | 50 to 59 | population;Population | female | Population | 55 to 59 | population;Population | individuals | Population | 55 to 59 | population;Population | male | Population | 55 to 59 | population;Population | female | Population | 60 to 64 | population;Population | individuals | Population | 60 to 64 | population;Population | male | Population | 60 to 64 | population;Population | female | Population | 60 to 69 | population;Population | individuals | Population | 60 to 69 | population;Population | male | Population | 60 to 69 | population;Population | female | Population | 65 to 69 | population;Population | individuals | Population | 65 to 69 | population;Population | male | Population | 65 to 69 | population;Population | female | Population | 70 to 74 | population;Population | individuals | Population | 70 to 74 | population;Population | male | Population | 70 to 74 | population;Population | female | Population | 70 to 79 | population;Population | individuals | Population | 70 to 79 | population;Population | male | Population | 70 to 79 | population;Population | female | Population | 75 to 79 | population;Population | individuals | Population | 75 to 79 | population;Population | male | Population | 75 to 79 | population;Population | female | Population | 80 to 84 | population;Population | individuals | Population | 80 to 84 | population;Population | male | Population | 80 to 84 | population;Population | female | Population | 80 to 89 | population;Population | individuals | Population | 80 to 89 | population;Population | male | Population | 80 to 89 | population;Population | female | Population | 85 to 89 | population;Population | individuals | Population | 85 to 89 | population;Population | male | Population | 85 to 89 | population;Population | female | Population | 90 to 94 | population;Population | individuals | Population | 90 to 94 | population;Population | male | Population | 90 to 94 | population;Population | female | Population | 90 to 99 | population;Population | individuals | Population | 90 to 99 | population;Population | male | Population | 90 to 99 | population;Population | female | Population | 95 to 99 | population;Population | individuals | Population | 95 to 99 | population;Population | male | Population | 95 to 99 | population;Population | female | Population | Children | population;Population | individuals | Population | Children | population;Population | male | Population | Children | population;Population | female | Population | Adults | population;Population | individuals | Population | Adults | population;Population | male | Population | Adults | population;Population | female | Population | 20 to 39 | population;Population | individuals | Population | 20 to 39 | population;Population | male | Population | 20 to 39 | population;Population | female | Population | 40 to 59 | population;Population | individuals | Population | 40 to 59 | population;Population | male | Population | 40 to 59 | population;Population | female | Population | Over 60 | population;Population | individuals | Population | Over 60 | population;Population | male | Population | Over 60 | population;Population | female | Population | 20 to 64 | population;Population | individuals | Population | 20 to 64 | population;Population | male | Population | 20 to 64 | population;Population | female | Population | Over 65 | population;Population | individuals | Population | Over 65 | population;Population | male | Population | Over 65 | population;Population | female | Population | Over 80 | population;Population | individuals | Population | Over 80 | population;Population | male | Population | Over 80 | population;Population | female | Population | All Ages | population;Population | individuals | Population | All Ages | population;National income price index | individuals | Indices | All Ages | population;Market exchange rate, LCU per EUR | individuals | Exchange rates | All Ages | local currency per foreign currency;Market exchange rate, LCU per USD | individuals | Exchange rates | All Ages | local currency per foreign currency;Market exchange rate, LCU per CNY | individuals | Exchange rates | All Ages | local currency per foreign currency
;GU;1993;p0p100;;;73669.0;;8132.0;16659.0;8525.0;6829.0;13938.0;7106.0;5928.0;12096.0;6167.0;0.0;0.0;0.0;5615.0;11635.0;6020.0;5872.0;13090.0;7219.0;12042.0;;15075.0;6170.0;14025.0;7856.0;5862.0;12433.0;6571.0;10859.0;;12320.0;4997.0;10744.0;5749.0;4213.0;9082.0;4869.0;7363.0;;8561.0;3150.0;6843.0;3692.0;2324.0;4957.0;2635.0;4512.0;;4886.0;2188.0;4441.0;2251.0;1791.0;3731.0;1939.0;3109.0;;3500.0;1318.0;2879.0;1561.0;830.0;1681.0;851.0;1328.0;;1221.0;498.0;870.0;370.0;261.0;459.0;199.0;390.0;;270.0;129.0;201.0;71.0;32.0;47.0;16.0;37.0;;18.0;5.0;7.0;2.0;26504.0;54328.0;27818.0;39640.0;85490.0;45851.0;22901.0;50292.0;27395.0;11875.0;25323.0;13447.0;4864.0;9875.0;5009.0;36567.0;79346.0;42781.0;3073.0;6144.0;3070.0;427.0;714.0;288.0;66144.0;139818.0;;;;
;GU;1992;p0p100;;;72412.0;;7842.0;16047.0;8202.0;6610.0;13506.0;6895.0;5783.0;11827.0;6043.0;0.0;0.0;0.0;5572.0;11643.0;6071.0;5852.0;13475.0;7626.0;11977.0;;15256.0;6125.0;13752.0;7630.0;5665.0;12139.0;6475.0;10496.0;;12101.0;4831.0;10457.0;5626.0;4048.0;8801.0;4754.0;6922.0;;8208.0;2874.0;6329.0;3454.0;2316.0;4915.0;2600.0;4422.0;;4799.0;2106.0;4304.0;2199.0;1727.0;3682.0;1953.0;2966.0;;3434.0;1239.0;2719.0;1481.0;798.0;1566.0;767.0;1270.0;;1131.0;472.0;837.0;364.0;266.0;456.0;190.0;387.0;;258.0;121.0;189.0;68.0;30.0;42.0;13.0;34.0;;14.0;4.0;6.0;1.0;25807.0;53023.0;27211.0;38474.0;83669.0;45201.0;22473.0;49823.0;27357.0;11344.0;24349.0;13007.0;4657.0;9497.0;4837.0;35544.0;77854.0;42317.0;2930.0;5815.0;2884.0;421.0;693.0;272.0;64281.0;136692.0;;;;
;GU;1991;p0p100;;;71060.0;;7564.0;15453.0;7886.0;6403.0;13079.0;6674.0;5657.0;11591.0;5934.0;0.0;0.0;0.0;5529.0;11702.0;6173.0;5833.0;13785.0;7955.0;11901.0;;15333.0;6068.0;13445.0;7378.0;5473.0;11828.0;6355.0;10136.0;;11851.0;4663.0;10158.0;5496.0;3870.0;8483.0;4613.0;6503.0;;7840.0;2633.0;5860.0;3227.0;2313.0;4880.0;2566.0;4334.0;;4719.0;2021.0;4174.0;2153.0;1667.0;3625.0;1957.0;2837.0;;3348.0;1170.0;2560.0;1391.0;768.0;1457.0;688.0;1221.0;;1046.0;453.0;812.0;358.0;269.0;450.0;181.0;379.0;;244.0;110.0;174.0;63.0;26.0;37.0;12.0;29.0;;12.0;3.0;5.0;0.0;25153.0;51825.0;26667.0;37340.0;81733.0;44393.0;22037.0;49216.0;27184.0;10837.0;23397.0;12559.0;4466.0;9120.0;4650.0;34541.0;76238.0;41700.0;2799.0;5495.0;2693.0;408.0;666.0;256.0;62493.0;133558.0;;;;
;GU;1990;p0p100;;;69607.0;;7321.0;14914.0;7595.0;6217.0;12663.0;6446.0;5554.0;11395.0;5842.0;0.0;0.0;0.0;5495.0;11845.0;6349.0;5824.0;13948.0;8124.0;11820.0;;15281.0;5996.0;13154.0;7157.0;5305.0;11506.0;6203.0;9803.0;;11559.0;4498.0;9854.0;5356.0;3671.0;8102.0;4430.0;6130.0;;7467.0;2459.0;5496.0;3037.0;2291.0;4807.0;2515.0;4243.0;;4636.0;1952.0;4073.0;2121.0;1611.0;3544.0;1932.0;2725.0;;3228.0;1114.0;2411.0;1296.0;738.0;1357.0;621.0;1177.0;;970.0;439.0;789.0;349.0;265.0;435.0;171.0;363.0;;225.0;98.0;155.0;54.0;22.0;30.0;9.0;25.0;;9.0;3.0;4.0;0.0;24587.0;50817.0;26232.0;36286.0;79665.0;43375.0;21623.0;48462.0;26840.0;10373.0;22478.0;12103.0;4290.0;8725.0;4432.0;33607.0;74484.0;40875.0;2679.0;5181.0;2500.0;388.0;624.0;234.0;60873.0;130482.0;;;;
;GU;1989;p0p100;;;68070.0;;7102.0;14502.0;7398.0;6143.0;12549.0;6405.0;5578.0;11511.0;5933.0;;;;5486.0;11995.0;6509.0;5740.0;13497.0;7761.0;11547.0;;14706.0;5807.0;12749.0;6945.0;5185.0;11202.0;6017.0;9556.0;;11225.0;4371.0;9578.0;5208.0;3438.0;7613.0;4174.0;5880.0;;7125.0;2442.0;5391.0;2951.0;2224.0;4679.0;2453.0;4117.0;;4587.0;1893.0;4026.0;2134.0;1515.0;3345.0;1832.0;2564.0;;3018.0;1049.0;2236.0;1186.0;697.0;1305.0;607.0;1114.0;;941.0;417.0;754.0;334.0;;;;;;;;;;;;;;;;;;;24309.0;50557.0;26245.0;35146.0;76965.0;41825.0;21103.0;47026.0;25931.0;9997.0;21709.0;11712.0;4046.0;8230.0;4182.0;32615.0;72080.0;39475.0;2531.0;4885.0;2350.0;368.0;590.0;223.0;59455.0;127522.0;;;;
;GU;1988;p0p100;;;66460.0;;6929.0;14155.0;7223.0;6123.0;12528.0;6403.0;5591.0;11567.0;5973.0;;;;5454.0;12026.0;6572.0;5650.0;13024.0;7377.0;11307.0;;14142.0;5657.0;12419.0;6765.0;5093.0;10938.0;5844.0;9323.0;;10880.0;4230.0;9267.0;5036.0;3235.0;7157.0;3925.0;5681.0;;6806.0;2446.0;5328.0;2881.0;2147.0;4548.0;2402.0;3981.0;;4531.0;1834.0;3962.0;2129.0;1419.0;3129.0;1708.0;2418.0;;2809.0;999.0;2098.0;1101.0;661.0;1261.0;600.0;1058.0;;911.0;397.0;708.0;311.0;;;;;;;;;;;;;;;;;;;24097.0;50276.0;26171.0;34117.0;74397.0;40289.0;20630.0;45648.0;25022.0;9662.0;20995.0;11337.0;3825.0;7754.0;3930.0;31711.0;69772.0;38067.0;2406.0;4625.0;2222.0;349.0;558.0;210.0;58214.0;124673.0;;;;
;GU;1987;p0p100;;;64806.0;;6800.0;13878.0;7077.0;6135.0;12554.0;6418.0;5582.0;11544.0;5962.0;;;;5397.0;11878.0;6482.0;5558.0;12668.0;7111.0;11128.0;;13663.0;5570.0;12121.0;6552.0;5006.0;10702.0;5697.0;9070.0;;10527.0;4064.0;8893.0;4830.0;3100.0;6820.0;3721.0;5519.0;;6518.0;2419.0;5216.0;2797.0;2091.0;4474.0;2384.0;3853.0;;4465.0;1762.0;3845.0;2081.0;1339.0;2927.0;1587.0;2298.0;;2628.0;959.0;1999.0;1041.0;625.0;1208.0;582.0;1003.0;;867.0;378.0;663.0;285.0;;;;;;;;;;;;;;;;;;;23914.0;49854.0;25939.0;33203.0;72065.0;38867.0;20198.0;44384.0;24190.0;9372.0;20355.0;10983.0;3633.0;7326.0;3694.0;30909.0;67666.0;36760.0;2294.0;4399.0;2107.0;332.0;529.0;199.0;57117.0;121919.0;;;;
;GU;1986;p0p100;;;63144.0;;6721.0;13702.0;6979.0;6153.0;12579.0;6427.0;5536.0;11434.0;5896.0;;;;5315.0;11554.0;6240.0;5467.0;12467.0;7002.0;11008.0;;13311.0;5541.0;11850.0;6309.0;4902.0;10462.0;5561.0;8774.0;;10157.0;3872.0;8469.0;4596.0;3037.0;6613.0;3575.0;5380.0;;6264.0;2343.0;5032.0;2689.0;2053.0;4448.0;2394.0;3734.0;;4384.0;1681.0;3669.0;1990.0;1276.0;2761.0;1484.0;2200.0;;2492.0;924.0;1931.0;1008.0;591.0;1140.0;547.0;950.0;;805.0;359.0;616.0;258.0;;;;;;;;;;;;;;;;;;;23725.0;49269.0;25542.0;32359.0;69963.0;37602.0;19782.0;43248.0;23468.0;9114.0;19762.0;10648.0;3463.0;6953.0;3486.0;30172.0;65771.0;35600.0;2187.0;4192.0;2002.0;313.0;505.0;189.0;56084.0;119232.0;;;;
;GU;1985;p0p100;;;61508.0;;6716.0;13683.0;6969.0;6149.0;12550.0;6401.0;5452.0;11207.0;5757.0;;;;5208.0;11151.0;5942.0;5391.0;12359.0;6968.0;10924.0;;13046.0;5533.0;11611.0;6078.0;4769.0;10174.0;5405.0;8454.0;;9768.0;3685.0;8050.0;4363.0;3005.0;6468.0;3462.0;5245.0;;6047.0;2240.0;4826.0;2585.0;2018.0;4413.0;2397.0;3612.0;;4271.0;1594.0;3468.0;1874.0;1225.0;2628.0;1405.0;2112.0;;2391.0;887.0;1873.0;986.0;560.0;1062.0;501.0;898.0;;737.0;338.0;572.0;236.0;;;;;;;;;;;;;;;;;;;23525.0;48591.0;25069.0;31543.0;67981.0;36439.0;19378.0;42194.0;22814.0;8857.0;19175.0;10318.0;3308.0;6612.0;3307.0;29460.0;63997.0;34537.0;2083.0;3984.0;1902.0;298.0;477.0;179.0;55068.0;116572.0;;;;
;GU;1984;p0p100;;;59897.0;;6594.0;13404.0;6809.0;6062.0;12348.0;6287.0;5471.0;11254.0;5784.0;;;;5223.0;11241.0;6014.0;5364.0;12049.0;6686.0;10736.0;;12563.0;5372.0;11249.0;5877.0;4640.0;9800.0;5162.0;8301.0;;9423.0;3661.0;7923.0;4261.0;2824.0;6073.0;3247.0;5025.0;;5756.0;2201.0;4713.0;2509.0;1961.0;4251.0;2289.0;3509.0;;4139.0;1548.0;3400.0;1850.0;1168.0;2521.0;1354.0;1998.0;;2251.0;830.0;1728.0;897.0;534.0;1009.0;476.0;855.0;;707.0;321.0;553.0;231.0;;;;;;;;;;;;;;;;;;;23350.0;48247.0;24894.0;30706.0;65714.0;35003.0;19037.0;41021.0;21986.0;8534.0;18437.0;9895.0;3135.0;6256.0;3122.0;28739.0;61979.0;33235.0;1967.0;3735.0;1768.0;282.0;445.0;164.0;54056.0;113961.0;;;;
;GU;1983;p0p100;;;58330.0;;6446.0;13064.0;6619.0;6030.0;12266.0;6237.0;5483.0;11272.0;5789.0;;;;5218.0;11265.0;6046.0;5313.0;11692.0;6378.0;10533.0;;12070.0;5220.0;10911.0;5692.0;4569.0;9551.0;4982.0;8154.0;;9112.0;3585.0;7716.0;4130.0;2651.0;5690.0;3038.0;4835.0;;5483.0;2184.0;4629.0;2445.0;1900.0;4110.0;2208.0;3402.0;;4037.0;1502.0;3331.0;1829.0;1107.0;2392.0;1286.0;1891.0;;2105.0;784.0;1603.0;819.0;509.0;968.0;460.0;816.0;;682.0;307.0;527.0;222.0;;;;;;;;;;;;;;;;;;;23177.0;47867.0;24691.0;29896.0;63535.0;33639.0;18687.0;39870.0;21182.0;8237.0;17760.0;9520.0;2972.0;5905.0;2937.0;28031.0;60022.0;31988.0;1865.0;3513.0;1651.0;265.0;415.0;150.0;53073.0;111402.0;;;;
;GU;1982;p0p100;;;56836.0;;6312.0;12771.0;6459.0;6028.0;12255.0;6229.0;5466.0;11227.0;5763.0;;;;5182.0;11180.0;5998.0;5229.0;11369.0;6139.0;10326.0;;11606.0;5097.0;10565.0;5467.0;4547.0;9451.0;4905.0;7959.0;;8828.0;3412.0;7337.0;3923.0;2531.0;5405.0;2873.0;4687.0;;5235.0;2156.0;4518.0;2362.0;1847.0;4033.0;2184.0;3291.0;;3971.0;1444.0;3231.0;1787.0;1046.0;2243.0;1197.0;1793.0;;1965.0;747.0;1516.0;768.0;482.0;923.0;441.0;773.0;;644.0;291.0;494.0;203.0;;;;;;;;;;;;;;;;;;;22988.0;47433.0;24449.0;29077.0;61473.0;32387.0;18285.0;38722.0;20434.0;7978.0;17187.0;9206.0;2814.0;5564.0;2747.0;27309.0;58152.0;30837.0;1768.0;3321.0;1550.0;248.0;388.0;138.0;52065.0;108906.0;;;;
;GU;1981;p0p100;;;55487.0;;6231.0;12612.0;6384.0;6025.0;12268.0;6244.0;5405.0;11106.0;5700.0;;;;5107.0;10969.0;5860.0;5113.0;11109.0;5994.0;10131.0;;11214.0;5018.0;10236.0;5220.0;4534.0;9429.0;4895.0;7690.0;;8556.0;3156.0;6818.0;3661.0;2465.0;5223.0;2757.0;4565.0;;5019.0;2100.0;4364.0;2262.0;1804.0;4014.0;2208.0;3174.0;;3929.0;1370.0;3093.0;1721.0;985.0;2085.0;1101.0;1704.0;;1845.0;719.0;1464.0;744.0;452.0;872.0;420.0;725.0;;600.0;273.0;453.0;180.0;;;;;;;;;;;;;;;;;;;22768.0;46955.0;24188.0;28227.0;59530.0;31299.0;17821.0;37592.0;19770.0;7739.0;16694.0;8948.0;2667.0;5244.0;2581.0;26545.0;56371.0;29819.0;1682.0;3159.0;1480.0;238.0;370.0;136.0;50995.0;106485.0;;;;
;GU;1980;p0p100;;;54296.0;;6223.0;12652.0;6430.0;5997.0;12249.0;6251.0;5300.0;10902.0;5604.0;;;;4993.0;10667.0;5675.0;4983.0;10880.0;5898.0;9960.0;;10917.0;4977.0;9995.0;5019.0;4468.0;9342.0;4873.0;7349.0;;8271.0;2881.0;6279.0;3398.0;2418.0;5078.0;2659.0;4450.0;;4840.0;2032.0;4212.0;2181.0;1758.0;4005.0;2247.0;3048.0;;3887.0;1290.0;2930.0;1640.0;927.0;1938.0;1010.0;1620.0;;1743.0;693.0;1424.0;733.0;420.0;814.0;394.0;675.0;;550.0;255.0;412.0;156.0;;;;;;;;;;;;;;;;;;;22513.0;46470.0;23960.0;27325.0;57663.0;30336.0;17309.0;36496.0;19188.0;7498.0;16225.0;8727.0;2518.0;4942.0;2421.0;25734.0;54659.0;28925.0;1591.0;3004.0;1411.0;223.0;354.0;128.0;49838.0;104133.0;;;;
;GU;1979;p0p100;;;53282.0;;6144.0;12452.0;6310.0;5897.0;12004.0;6107.0;5309.0;10925.0;5617.0;;;;4982.0;10611.0;5629.0;4871.0;10490.0;5618.0;9658.0;;10778.0;4787.0;9948.0;5160.0;4138.0;8693.0;4556.0;6961.0;;7900.0;2823.0;6171.0;3344.0;2364.0;5036.0;2671.0;4347.0;;4955.0;1983.0;4268.0;2284.0;1665.0;3824.0;2159.0;2884.0;;3690.0;1219.0;2751.0;1531.0;884.0;1867.0;984.0;1527.0;;1660.0;643.0;1320.0;676.0;397.0;757.0;359.0;636.0;;511.0;239.0;390.0;152.0;;;;;;;;;;;;;;;;;;;22332.0;45992.0;23663.0;26223.0;55852.0;29619.0;16619.0;35302.0;18678.0;7231.0;15879.0;8645.0;2373.0;4671.0;2296.0;24734.0;53048.0;28307.0;1489.0;2804.0;1312.0;210.0;337.0;125.0;48555.0;101844.0;;;;
;GU;1978;p0p100;;;52441.0;;6036.0;12230.0;6196.0;5831.0;11858.0;6029.0;5310.0;10955.0;5646.0;;;;4908.0;10404.0;5497.0;4718.0;10220.0;5500.0;9292.0;;10729.0;4574.0;9804.0;5229.0;3836.0;8096.0;4261.0;6639.0;;7618.0;2803.0;6161.0;3357.0;2288.0;4987.0;2697.0;4212.0;;5059.0;1924.0;4287.0;2362.0;1566.0;3606.0;2038.0;2721.0;;3488.0;1155.0;2605.0;1450.0;841.0;1798.0;957.0;1437.0;;1577.0;596.0;1217.0;620.0;376.0;707.0;332.0;600.0;;482.0;224.0;375.0;150.0;;;;;;;;;;;;;;;;;;;22085.0;45447.0;23368.0;25103.0;54183.0;29073.0;15931.0;34281.0;18347.0;6933.0;15485.0;8547.0;2239.0;4417.0;2179.0;23705.0;51564.0;27851.0;1398.0;2619.0;1222.0;202.0;320.0;120.0;47188.0;99630.0;;;;
;GU;1977;p0p100;;;51717.0;;5933.0;12041.0;6111.0;5794.0;11798.0;6006.0;5281.0;10930.0;5649.0;;;;4769.0;10031.0;5260.0;4541.0;10174.0;5632.0;8879.0;;10711.0;4338.0;9417.0;5079.0;3620.0;7728.0;4109.0;6377.0;;7475.0;2757.0;6124.0;3366.0;2209.0;4967.0;2757.0;4056.0;;5132.0;1847.0;4222.0;2375.0;1472.0;3396.0;1924.0;2569.0;;3315.0;1097.0;2489.0;1391.0;792.0;1706.0;915.0;1352.0;;1489.0;560.0;1134.0;574.0;349.0;658.0;308.0;560.0;;456.0;211.0;357.0;148.0;;;;;;;;;;;;;;;;;;;21777.0;44800.0;23026.0;23983.0;52677.0;28691.0;15256.0;33443.0;18186.0;6625.0;15074.0;8447.0;2102.0;4160.0;2058.0;22673.0;50223.0;27548.0;1310.0;2454.0;1143.0;190.0;305.0;113.0;45760.0;97477.0;;;;
;GU;1976;p0p100;;;51035.0;;5864.0;11928.0;6064.0;5779.0;11797.0;6018.0;5209.0;10794.0;5585.0;;;;4584.0;9574.0;4991.0;4347.0;10285.0;5938.0;8443.0;;10668.0;4096.0;8826.0;4730.0;3511.0;7619.0;4107.0;6169.0;;7462.0;2658.0;6012.0;3355.0;2139.0;4971.0;2830.0;3894.0;;5139.0;1755.0;4066.0;2309.0;1391.0;3224.0;1833.0;2430.0;;3182.0;1039.0;2388.0;1349.0;738.0;1590.0;852.0;1272.0;;1392.0;534.0;1075.0;540.0;321.0;609.0;287.0;521.0;;426.0;200.0;339.0;139.0;;;;;;;;;;;;;;;;;;;21436.0;44093.0;22658.0;22909.0;51292.0;28377.0;14612.0;32742.0;18130.0;6324.0;14649.0;8321.0;1973.0;3901.0;1926.0;21674.0;48981.0;27303.0;1235.0;2311.0;1074.0;180.0;288.0;108.0;44345.0;95385.0;;;;
;GU;1975;p0p100;;;50357.0;;5862.0;11937.0;6075.0;5772.0;11799.0;6027.0;5086.0;10508.0;5421.0;;;;4368.0;9189.0;4820.0;4139.0;10339.0;6201.0;8025.0;;10551.0;3886.0;8236.0;4350.0;3466.0;7639.0;4172.0;5998.0;;7517.0;2532.0;5878.0;3345.0;2065.0;4946.0;2879.0;3724.0;;5077.0;1659.0;3855.0;2198.0;1325.0;3087.0;1763.0;2308.0;;3072.0;983.0;2292.0;1309.0;686.0;1467.0;781.0;1199.0;;1296.0;513.0;1025.0;515.0;292.0;561.0;268.0;483.0;;398.0;191.0;321.0;130.0;;;;;;;;;;;;;;;;;;;21088.0;43433.0;22343.0;21906.0;49919.0;28014.0;14023.0;32092.0;18068.0;6032.0;14180.0;8149.0;1851.0;3647.0;1797.0;20741.0;47739.0;26998.0;1165.0;2180.0;1016.0;169.0;273.0;103.0;42994.0;93352.0;;;;
;GU;1974;p0p100;;;49661.0;;5754.0;11747.0;5992.0;5645.0;11572.0;5927.0;5034.0;10404.0;5371.0;;;;4350.0;9368.0;5018.0;4010.0;9732.0;5723.0;7779.0;;10358.0;3769.0;8403.0;4635.0;3195.0;7115.0;3921.0;5631.0;;7217.0;2436.0;5731.0;3296.0;2012.0;4874.0;2862.0;3617.0;;5125.0;1605.0;3867.0;2263.0;1259.0;3008.0;1748.0;2177.0;;2960.0;918.0;2130.0;1212.0;652.0;1408.0;756.0;1121.0;;1231.0;469.0;945.0;475.0;277.0;520.0;243.0;453.0;;363.0;176.0;296.0;120.0;;;;;;;;;;;;;;;;;;;20783.0;43091.0;22308.0;20934.0;48286.0;27353.0;13410.0;30981.0;17575.0;5794.0;13879.0;8085.0;1730.0;3426.0;1693.0;19856.0;46268.0;26416.0;1078.0;2018.0;937.0;156.0;257.0;99.0;41717.0;91377.0;;;;
;GU;1973;p0p100;;;48951.0;;5623.0;11507.0;5882.0;5577.0;11457.0;5880.0;5001.0;10340.0;5337.0;;;;4282.0;9343.0;5059.0;3896.0;9337.0;5442.0;7506.0;;10261.0;3610.0;8429.0;4819.0;2957.0;6606.0;3650.0;5339.0;;6943.0;2382.0;5675.0;3293.0;1956.0;4823.0;2868.0;3506.0;;5185.0;1550.0;3867.0;2317.0;1190.0;2877.0;1688.0;2051.0;;2814.0;861.0;1987.0;1126.0;621.0;1354.0;733.0;1052.0;;1164.0;431.0;862.0;431.0;262.0;482.0;219.0;424.0;;333.0;162.0;277.0;114.0;;;;;;;;;;;;;;;;;;;20483.0;42647.0;22158.0;20025.0;46817.0;26793.0;12845.0;30047.0;17204.0;5557.0;13554.0;7999.0;1623.0;3216.0;1590.0;19023.0;44955.0;25936.0;1002.0;1862.0;857.0;147.0;241.0;93.0;40508.0;89464.0;;;;
;GU;1972;p0p100;;;48229.0;;5511.0;11291.0;5779.0;5552.0;11419.0;5865.0;4976.0;10321.0;5344.0;;;;4143.0;8945.0;4803.0;3822.0;9435.0;5613.0;7207.0;;10258.0;3385.0;8030.0;4645.0;2789.0;6300.0;3511.0;5127.0;;6799.0;2338.0;5626.0;3288.0;1896.0;4807.0;2913.0;3386.0;;5242.0;1490.0;3820.0;2329.0;1117.0;2702.0;1587.0;1931.0;;2658.0;814.0;1886.0;1071.0;583.0;1279.0;695.0;984.0;;1087.0;401.0;794.0;392.0;243.0;441.0;197.0;397.0;;309.0;154.0;267.0;112.0;;;;;;;;;;;;;;;;;;;20182.0;41976.0;21791.0;19169.0;45611.0;26438.0;12334.0;29391.0;17057.0;5317.0;13215.0;7900.0;1518.0;3005.0;1481.0;18234.0;43885.0;25652.0;935.0;1726.0;786.0;137.0;224.0;85.0;39351.0;87587.0;;;;
;GU;1971;p0p100;;;47496.0;;5451.0;11174.0;5722.0;5555.0;11422.0;5867.0;4930.0;10280.0;5348.0;;;;3944.0;8281.0;4337.0;3758.0;9906.0;6148.0;6872.0;;10294.0;3114.0;7260.0;4146.0;2700.0;6208.0;3509.0;4986.0;;6784.0;2286.0;5559.0;3275.0;1835.0;4819.0;2985.0;3258.0;;5276.0;1423.0;3712.0;2291.0;1046.0;2507.0;1461.0;1820.0;;2503.0;774.0;1818.0;1042.0;540.0;1181.0;642.0;924.0;;999.0;384.0;740.0;357.0;217.0;395.0;176.0;364.0;;285.0;147.0;255.0;109.0;;;;;;;;;;;;;;;;;;;19880.0;41157.0;21274.0;18353.0;44569.0;26222.0;11858.0;28933.0;17078.0;5078.0;12856.0;7779.0;1417.0;2780.0;1365.0;17476.0;42970.0;25499.0;877.0;1599.0;723.0;129.0;209.0;81.0;38233.0;85726.0;;;;
;GU;1970;p0p100;;;46740.0;;5468.0;11194.0;5726.0;5561.0;11440.0;5879.0;4834.0;10070.0;5235.0;;;;3737.0;7700.0;3965.0;3654.0;10325.0;6671.0;6512.0;;10253.0;2858.0;6440.0;3582.0;2653.0;6205.0;3552.0;4876.0;;6832.0;2223.0;5504.0;3280.0;1767.0;4817.0;3050.0;3115.0;;5250.0;1348.0;3550.0;2200.0;979.0;2316.0;1337.0;1716.0;;2356.0;737.0;1756.0;1019.0;497.0;1076.0;579.0;865.0;;904.0;368.0;693.0;325.0;192.0;352.0;162.0;333.0;;267.0;141.0;245.0;105.0;;;;;;;;;;;;;;;;;;;19600.0;40404.0;20805.0;17535.0;43473.0;25935.0;11388.0;28474.0;17085.0;4831.0;12439.0;7606.0;1316.0;2560.0;1244.0;16716.0;41989.0;25270.0;819.0;1484.0;665.0;118.0;194.0;73.0;37135.0;83877.0;;;;
