Variable Code;country;year;perc;npopul992t;npopul999i;ntaxre992t;inyixx999i;xlceup999i;xlceux999i;xlcusp999i;xlcusx999i;xlcyup999i;xlcyux999i
;US-IA;1945;p0p100;1127616.75;;837040.0;0.0924932137;;;1.0;;;
;US-IA;1944;p0p100;1132343.75;;782428.0;0.0902230665;;;1.0;;;
;US-IA;1943;p0p100;1135669.5;;746273.0;0.0881233886;;;1.0;;;
;US-IA;1942;p0p100;1136746.75;;642394.0;0.0841214508;;;1.0;;;
;US-IA;1941;p0p100;1141003.0;;433720.0;0.0776699111;;;1.0;;;
;US-IA;1940;p0p100;1146462.25;;254910.0;0.0728873089;;;1.0;;;
;US-IA;1939;p0p100;1134006.875;;96537.0;0.0722233132;;;1.0;;;
;US-IA;1938;p0p100;1123258.125;;76652.0;0.0731385574;;;1.0;;;
;US-IA;1937;p0p100;1113055.0;;74297.0;0.0745024458;;;1.0;;;
;US-IA;1936;p0p100;1104892.625;;68901.0;0.0718643889;;;1.0;;;
;US-IA;1935;p0p100;1096522.25;;59398.0;0.0710029826;;;1.0;;;
;US-IA;1934;p0p100;1087579.5;;49558.0;0.0696032047;;;1.0;;;
;US-IA;1933;p0p100;1079396.75;;42728.0;0.0663639754;;;1.0;;;
;US-IA;1932;p0p100;1071757.0;;46006.0;0.0681944638;;;1.0;;;
;US-IA;1931;p0p100;1063634.0;;31495.0;0.076970011;;;1.0;;;
;US-IA;1930;p0p100;1054175.25;;41131.0;0.0854135603;;;1.0;;;
;US-IA;1929;p0p100;1053674.5;;45740.0;0.0888322517;;;1.0;;;
;US-IA;1928;p0p100;1053388.375;;40789.0;0.0885895565;;;1.0;;;
;US-IA;1927;p0p100;1050966.875;;45349.0;0.089317672;;;1.0;;;
;US-IA;1926;p0p100;1046816.75;;49476.0;0.0908953026;;;1.0;;;
;US-IA;1925;p0p100;1043001.8125;;50379.0;0.0904098675;;;1.0;;;
;US-IA;1924;p0p100;1037522.4375;;110404.0;0.0888322517;;;1.0;;;
;US-IA;1923;p0p100;1027676.25;;135864.0;0.0887715742;;;1.0;;;
;US-IA;1922;p0p100;1019890.375;;131870.0;0.0862837657;;;1.0;;;
;US-IA;1921;p0p100;1015385.125;;111483.0;0.0928369835;;;1.0;;;
