Variable Code;country;year;perc;npopul992t;npopul999i;ntaxre992t;inyixx999i;xlceup999i;xlceux999i;xlcusp999i;xlcusx999i;xlcyup999i;xlcyux999i
;US-RI;1954;p0p100;330711.375;;317935.0;0.1376989633;;;1.0;;0.653101325;
;US-RI;1953;p0p100;329870.96875;;333802.0;0.136299178;;;1.0;;0.6625382304;
;US-RI;1952;p0p100;329299.0625;;331571.0;0.1345584542;;;1.0;;0.7204616666;
;US-RI;1951;p0p100;328476.34375;;335221.0;0.1316781193;;;1.0;;;
;US-RI;1950;p0p100;327638.4375;;327753.0;0.1233422235;;;1.0;;;
;US-RI;1949;p0p100;323747.6875;;321008.0;0.122229591;;;1.0;;;
;US-RI;1948;p0p100;320847.125;;331699.0;0.1222924143;;;1.0;;;
;US-RI;1947;p0p100;317920.46875;;342760.0;0.115778029;;;1.0;;;
;US-RI;1946;p0p100;314341.90625;;339076.0;0.1041131839;;;1.0;;;
;US-RI;1945;p0p100;313483.65625;;315963.0;0.0924932137;;;1.0;;;
;US-RI;1944;p0p100;312371.21875;;297295.0;0.0902230665;;;1.0;;;
;US-RI;1943;p0p100;310873.71875;;286443.0;0.0881233886;;;1.0;;;
;US-RI;1942;p0p100;308769.9375;;263601.0;0.0841214508;;;1.0;;;
;US-RI;1941;p0p100;307537.0625;;202405.0;0.0776699111;;;1.0;;;
;US-RI;1940;p0p100;306626.5;;102914.0;0.0728873089;;;1.0;;;
;US-RI;1939;p0p100;302450.0625;;50757.0;0.0722233132;;;1.0;;;
;US-RI;1938;p0p100;298748.46875;;41476.0;0.0731385574;;;1.0;;;
;US-RI;1937;p0p100;295209.875;;43656.0;0.0745024458;;;1.0;;;
;US-RI;1936;p0p100;292228.375;;38789.0;0.0718643889;;;1.0;;;
;US-RI;1935;p0p100;289206.375;;33519.0;0.0710029826;;;1.0;;;
;US-RI;1934;p0p100;286048.375;;31828.0;0.0696032047;;;1.0;;;
;US-RI;1933;p0p100;283105.0625;;30475.0;0.0663639754;;;1.0;;;
;US-RI;1932;p0p100;280318.0;;31670.0;0.0681944638;;;1.0;;;
;US-RI;1931;p0p100;277418.21875;;23270.0;0.076970011;;;1.0;;;
;US-RI;1930;p0p100;274185.0;;24574.0;0.0854135603;;;1.0;;;
;US-RI;1929;p0p100;271176.46875;;26926.0;0.0888322517;;;1.0;;;
;US-RI;1928;p0p100;268255.625;;25801.0;0.0885895565;;;1.0;;;
;US-RI;1927;p0p100;264828.09375;;25184.0;0.089317672;;;1.0;;;
;US-RI;1926;p0p100;261011.9375;;26362.0;0.0908953026;;;1.0;;;
;US-RI;1925;p0p100;257329.46875;;29123.0;0.0904098675;;;1.0;;;
;US-RI;1924;p0p100;253289.171875;;48792.0;0.0888322517;;;1.0;;;
;US-RI;1923;p0p100;248250.515625;;66965.0;0.0887715742;;;1.0;;;
;US-RI;1922;p0p100;243782.234375;;50076.0;0.0862837657;;;1.0;;;
;US-RI;1921;p0p100;240156.34375;;48057.0;0.0928369835;;;1.0;;;
