Variable Code;country;year;perc;npopul992t;npopul999i;ntaxre992t;inyixx999i;xlceup999i;xlceux999i;xlcusp999i;xlcusx999i;xlcyup999i;xlcyux999i
;US-DE;1941;p0p100;116324.757812;;63790.0;0.0776699111;;;1.0;;;
;US-DE;1940;p0p100;115232.015625;;37960.0;0.0728873089;;;1.0;;;
;US-DE;1939;p0p100;113092.835938;;20152.0;0.0722233132;;;1.0;;;
;US-DE;1938;p0p100;111148.875;;16742.0;0.0731385574;;;1.0;;;
;US-DE;1937;p0p100;109281.882812;;16987.0;0.0745024458;;;1.0;;;
;US-DE;1936;p0p100;107636.015625;;13864.0;0.0718643889;;;1.0;;;
;US-DE;1935;p0p100;105989.054688;;11566.0;0.0710029826;;;1.0;;;
;US-DE;1934;p0p100;104306.320312;;10863.0;0.0696032047;;;1.0;;;
;US-DE;1933;p0p100;102715.671875;;10263.0;0.0663639754;;;1.0;;;
;US-DE;1932;p0p100;101194.75;;10253.0;0.0681944638;;;1.0;;;
;US-DE;1931;p0p100;99646.0078125;;8721.0;0.076970011;;;1.0;;;
;US-DE;1930;p0p100;97991.078125;;9748.0;0.0854135603;;;1.0;;;
;US-DE;1929;p0p100;97502.6953125;;10179.0;0.0888322517;;;1.0;;;
;US-DE;1928;p0p100;97036.5078125;;9592.0;0.0885895565;;;1.0;;;
;US-DE;1927;p0p100;96376.7109375;;9266.0;0.089317672;;;1.0;;;
;US-DE;1926;p0p100;95563.078125;;9301.0;0.0908953026;;;1.0;;;
;US-DE;1925;p0p100;94785.3046875;;9131.0;0.0904098675;;;1.0;;;
;US-DE;1924;p0p100;93862.0078125;;18892.0;0.0888322517;;;1.0;;;
;US-DE;1923;p0p100;92551.8515625;;19202.0;0.0887715742;;;1.0;;;
;US-DE;1922;p0p100;91436.3203125;;17141.0;0.0862837657;;;1.0;;;
;US-DE;1921;p0p100;90621.75;;15889.0;0.0928369835;;;1.0;;;
