Variable Code;country;year;perc;npopul992t;npopul999i;ntaxre992t;inyixx999i;xlceup999i;xlceux999i;xlcusp999i;xlcusx999i;xlcyup999i;xlcyux999i
;US-VA;1955;p0p100;1310648.375;;1152305.0;0.1396730095;;;1.0;;0.6540765762;
;US-VA;1954;p0p100;1293691.625;;1105919.0;0.1376989633;;;1.0;;0.653101325;
;US-VA;1953;p0p100;1276781.75;;1100376.0;0.136299178;;;1.0;;0.6625382304;
;US-VA;1952;p0p100;1261113.0;;1082020.0;0.1345584542;;;1.0;;0.7204616666;
;US-VA;1951;p0p100;1244682.375;;1001078.0;0.1316781193;;;1.0;;;
;US-VA;1950;p0p100;1228401.125;;956580.0;0.1233422235;;;1.0;;;
;US-VA;1949;p0p100;1199977.875;;917380.0;0.122229591;;;1.0;;;
;US-VA;1948;p0p100;1175671.5;;905559.0;0.1222924143;;;1.0;;;
;US-VA;1947;p0p100;1151668.75;;918801.0;0.115778029;;;1.0;;;
;US-VA;1946;p0p100;1125725.75;;861239.0;0.1041131839;;;1.0;;;
;US-VA;1945;p0p100;1109855.5;;817140.0;0.0924932137;;;1.0;;;
;US-VA;1944;p0p100;1093311.125;;775479.0;0.0902230665;;;1.0;;;
;US-VA;1943;p0p100;1075667.375;;709903.0;0.0881233886;;;1.0;;;
;US-VA;1942;p0p100;1056210.0;;595596.0;0.0841214508;;;1.0;;;
;US-VA;1941;p0p100;1040001.4375;;368211.0;0.0776699111;;;1.0;;;
;US-VA;1940;p0p100;1025102.8125;;183603.0;0.0728873089;;;1.0;;;
;US-VA;1939;p0p100;1006722.875;;90734.0;0.0722233132;;;1.0;;;
;US-VA;1938;p0p100;990057.625;;73114.0;0.0731385574;;;1.0;;;
;US-VA;1937;p0p100;974056.5;;72408.0;0.0745024458;;;1.0;;;
;US-VA;1936;p0p100;960006.5;;63081.0;0.0718643889;;;1.0;;;
;US-VA;1935;p0p100;945928.1875;;55681.0;0.0710029826;;;1.0;;;
;US-VA;1934;p0p100;931511.75;;48760.0;0.0696032047;;;1.0;;;
;US-VA;1933;p0p100;917899.3125;;44460.0;0.0663639754;;;1.0;;;
;US-VA;1932;p0p100;904892.1875;;45029.0;0.0681944638;;;1.0;;;
;US-VA;1931;p0p100;891619.125;;36242.0;0.076970011;;;1.0;;;
;US-VA;1930;p0p100;877377.75;;39142.0;0.0854135603;;;1.0;;;
;US-VA;1929;p0p100;876163.6875;;39524.0;0.0888322517;;;1.0;;;
;US-VA;1928;p0p100;875129.5;;37619.0;0.0885895565;;;1.0;;;
;US-VA;1927;p0p100;872324.125;;37393.0;0.089317672;;;1.0;;;
;US-VA;1926;p0p100;868089.5;;37797.0;0.0908953026;;;1.0;;;
;US-VA;1925;p0p100;864139.625;;37507.0;0.0904098675;;;1.0;;;
;US-VA;1924;p0p100;858818.4375;;71597.0;0.0888322517;;;1.0;;;
;US-VA;1923;p0p100;849894.8125;;77451.0;0.0887715742;;;1.0;;;
;US-VA;1922;p0p100;842689.125;;71523.0;0.0862837657;;;1.0;;;
;US-VA;1921;p0p100;838203.9375;;76257.0;0.0928369835;;;1.0;;;
